Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 03/02  21:00:00,1.5689148183,1.06226331391,0.0,0.137763874192,0.00368869281557,0.00368869281557,0.00368869281557,0.587476243911,0.121718461838,0.2859788881,0.554704531631,0.886289279493
 03/02  22:00:00,1.43711418069,1.40364766646,0.0,0.566682008926,0.0151731785078,0.0151731785078,0.0151731785078,0.49298706793,0.102141373255,0.269710329714,0.541754231282,0.799647563304
 03/02  23:00:00,1.18003349215,1.8726670796,0.0,1.17932559838,0.0315770000479,0.0315770000479,0.0315770000479,0.36974028375,0.0766060192523,0.217943329922,0.468818859175,0.66104745313
 03/02  24:00:00,0.931114226732,2.33753635807,0.0,1.79827207027,0.048149584243,0.048149584243,0.048149584243,0.258818198625,0.0536242177523,0.147779360955,0.407394865157,0.511201378298
 03/03  01:00:00,0.673772984131,2.78336522868,0.0,2.40769135861,0.0644670735976,0.0644670735976,0.0644670735976,0.131463204357,0.0272377033354,0.0982793958339,0.336977607008,0.352461569428
 03/03  02:00:00,0.583929926609,3.29747664541,0.0,2.9958991372,0.0802166147576,0.0802166147576,0.0802166147576,0.0780562668386,0.0161723899184,0.0838690425574,0.310267612537,0.280205093682
 03/03  03:00:00,0.548502097654,3.65884437185,0.0,3.37725057676,0.0904274797144,0.0904274797144,0.0904274797144,0.0534069306393,0.0110653148421,0.0715840655737,0.306670306884,0.260469176678
 03/03  04:00:00,0.543983401572,3.93580034698,0.0,3.64876891295,0.0976975114399,0.0976975114399,0.0976975114399,0.0534069306393,0.0110653148421,0.064112104549,0.302353540101,0.26620417095
 03/03  05:00:00,0.547919791935,4.19873146611,0.0,3.85484494298,0.103215294501,0.103215294501,0.103215294501,0.0534069306393,0.0110653148421,0.0739521572983,0.290932094654,0.323846012694
 03/03  06:00:00,0.601315443947,4.54274959443,0.0,3.94430755333,0.105610698158,0.105610698158,0.105610698158,0.0575151613646,0.011916493784,0.0862682554934,0.324656835147,0.576078442131
 03/03  07:00:00,0.740324545967,4.89399009554,0.0,3.82113910664,0.102312804809,0.102312804809,0.102312804809,0.0903809658932,0.0187259139169,0.138447814423,0.375109046925,1.04701204948
 03/03  08:00:00,0.928405295687,4.63647985566,0.0,3.43181751986,0.0918885353952,0.0918885353952,0.0918885353952,0.160220812555,0.0331959402508,0.214170541178,0.398581466308,1.17720652676
 03/03  09:00:00,0.852873575662,3.84036850828,0.0,2.67365093338,0.0715882668599,0.0715882668599,0.0715882668599,0.127354994268,0.0263865144169,0.275218193109,0.336977607008,1.14350527425
 03/03  10:00:00,0.769070753425,2.96985834133,0.0,1.90997654854,0.0511405244215,0.0511405244215,0.0511405244215,0.0657316090573,0.0136188488172,0.336436577975,0.286795193154,1.04012624789
 03/03  11:00:00,0.773874585368,2.76296513878,0.0,1.82528867509,0.0488729666005,0.0488729666005,0.0488729666005,0.0534069306393,0.0110653148421,0.351641232033,0.293540141252,0.91745630108
 03/03  12:00:00,0.769689036585,1.92538050055,0.0,1.09739227346,0.0293831965653,0.0293831965653,0.0293831965653,0.0534069306393,0.0110653148421,0.366855520645,0.293630073894,0.807761869576
 03/03  13:00:00,0.750111835846,1.65379423757,0.0,0.911674493839,0.0244105152768,0.0244105152768,0.0244105152768,0.0534069306393,0.0110653148421,0.357197296466,0.288683778621,0.722234105873
 03/03  14:00:00,0.726508243928,1.56129168358,0.0,0.869401554204,0.023278637347,0.023278637347,0.023278637347,0.0534069306393,0.0110653148421,0.324743059292,0.298666301807,0.671316857304
 03/03  15:00:00,0.720236574234,1.58628846493,0.0,0.94373367995,0.0252689151308,0.0252689151308,0.0252689151308,0.0534069306393,0.0110653148421,0.299663707888,0.315483705733,0.620823066094
 03/03  16:00:00,0.755186420479,1.55443118535,0.0,0.904254997925,0.0242118547685,0.0242118547685,0.0242118547685,0.0616233852109,0.0127676713006,0.308214938409,0.33302057079,0.627236462501
 03/03  17:00:00,0.90317377857,1.65584022084,0.0,0.940638253453,0.0251860336239,0.0251860336239,0.0251860336239,0.0944891759818,0.0195771028354,0.354668497169,0.39390496896,0.688068293293
 03/03  18:00:00,1.20339554741,2.43519950827,0.0,1.58421259746,0.04241804073,0.04241804073,0.04241804073,0.188978351964,0.0391541914184,0.438965378865,0.478531584437,0.818023833217
 03/03  19:00:00,1.43264438335,2.05261057711,0.0,1.07903818034,0.028891757051,0.028891757051,0.028891757051,0.365632073661,0.0757548445861,0.397476839177,0.519540868877,0.937784443519
 03/03  20:00:00,1.55932983748,1.95774889552,0.0,0.963659216143,0.0258024307758,0.0258024307758,0.0258024307758,0.546394005448,0.113206686672,0.322310374418,0.536268340162,0.957149474218
 03/03  21:00:00,1.59236417316,1.93783832694,0.0,1.01354132022,0.0271380476784,0.0271380476784,0.0271380476784,0.587476243911,0.121718461838,0.2859788881,0.554704531631,0.886086846495
 03/03  22:00:00,1.4546878561,2.05980388318,0.0,1.22301684894,0.0327468539228,0.0327468539228,0.0327468539228,0.49298706793,0.102141373255,0.269710329714,0.541754231282,0.79946894001
 03/03  23:00:00,1.18891770735,2.20437154038,0.0,1.51112983552,0.0404612152524,0.0404612152524,0.0404612152524,0.36974028375,0.0766060192523,0.217943329922,0.468818859175,0.66094767677
 03/03  24:00:00,0.93502993388,2.48370568522,0.0,1.94451438803,0.0520652913905,0.0520652913905,0.0520652913905,0.258818198625,0.0536242177523,0.147779360955,0.407394865157,0.511128387687
 03/04  01:00:00,0.679331922425,2.75935297535,0.0,2.36979306249,0.0634523288146,0.0634523288146,0.0634523288146,0.131463204357,0.0272377033354,0.104853078911,0.336977607008,0.36634761221
 03/04  02:00:00,0.584505703811,3.17897520966,0.0,2.8699911114,0.0768453678838,0.0768453678838,0.0768453678838,0.0780562668386,0.0161723899184,0.0878160666328,0.310267612537,0.287611683731
 03/04  03:00:00,0.54575364405,3.46411492749,0.0,3.17707886942,0.0850677876827,0.0850677876827,0.0850677876827,0.0534069306393,0.0110653148421,0.074195304001,0.306670306884,0.265911439664
 03/04  04:00:00,0.544552286376,3.9118568247,0.0,3.61902081533,0.0969009920722,0.0969009920722,0.0969009920722,0.0534069306393,0.0110653148421,0.0654775087209,0.302353540101,0.272008746283
 03/04  05:00:00,0.551679882347,4.25131197926,0.0,3.89551405907,0.104304229298,0.104304229298,0.104304229298,0.0534069306393,0.0110653148421,0.0766233129137,0.290932094654,0.335757409758
 03/04  06:00:00,0.610365543703,4.76192678693,0.0,4.12930549009,0.110564105314,0.110564105314,0.110564105314,0.0575151613646,0.011916493784,0.0903649480936,0.324656835147,0.610257697873
 03/04  07:00:00,0.755878735499,5.15640052847,0.0,4.00521344284,0.107241482124,0.107241482124,0.107241482124,0.0903809658932,0.0187259139169,0.149073326641,0.375109046925,1.12534814621
 03/04  08:00:00,0.955314958148,4.94653605813,0.0,3.64650282772,0.0976368359372,0.0976368359372,0.0976368359372,0.160220812555,0.0331959402508,0.235331903097,0.398581466308,1.27257742138
