Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 03/06  21:00:00,2.09444642588,0.0,0.0,0.0856681501047,0.0296351980252,0.11530334813,0.0296351980252,0.567909717293,0.116483881657,0.2859788881,0.585506195737,0.408189394966
 03/06  22:00:00,1.87306122132,0.0,0.0,0.0616088277179,0.0213115791743,0.0829204068921,0.0213115791743,0.476567594001,0.0977487068252,0.269710329714,0.571836790389,0.3592023935
 03/06  23:00:00,1.45731179005,0.0,0.0,0.011481531672,0.0039719515769,0.0154534832489,0.0039719515769,0.35742572875,0.0733115335287,0.217943329922,0.494851458881,0.283251255722
 03/06  24:00:00,1.09603531301,0.0,0.0,0.0,0.0,0.0,0.0,0.250198010125,0.0513180680144,0.147779360955,0.430016709904,0.201648164009
 03/07  01:00:00,0.736393789861,0.0,0.0,0.0,0.0,0.0,0.0,0.127084696167,0.0260663254572,0.0982793958339,0.355689318325,0.114199054078
 03/07  02:00:00,0.591537216207,0.0,0.0,0.0,0.0,0.0,0.0,0.0754565279588,0.01547688415,0.0838690425574,0.327496169795,0.0741635917466
 03/07  03:00:00,0.536440051931,0.0,0.0,0.0,0.0,0.0,0.0,0.0516281615583,0.010589444035,0.0715840655737,0.323699112753,0.0638642680104
 03/07  04:00:00,0.52773381191,0.0,0.0,0.0,0.0,0.0,0.0,0.0516281615583,0.010589444035,0.064112104549,0.319142644304,0.0671864574636
 03/07  05:00:00,0.557103853131,0.0,0.0,0.0,0.0,0.0,0.0,0.0516281615583,0.010589444035,0.0739521572983,0.307086988199,0.0987721020405
 03/07  06:00:00,0.749360482347,0.0,0.0,0.0,0.0,0.0,0.0,0.0555995570667,0.0114040160236,0.0862682554934,0.342684397959,0.238329255804
 03/07  07:00:00,1.15277105364,0.0,0.0,0.0,0.0,0.0,0.0,0.0873707410831,0.0179205919321,0.138447814423,0.39593812296,0.49801878324
 03/07  08:00:00,1.4333953723,0.0,0.0,0.0,0.0,0.0,0.0,0.154884504624,0.0317683375608,0.214170541178,0.420713920153,0.56678306878
 03/07  09:00:00,1.34049744312,0.0,0.0,0.0,0.0,0.0,0.0,0.123113313958,0.0252517561965,0.275218193109,0.355689318325,0.546149861534
 03/07  10:00:00,1.21820341729,0.0,0.0,0.0,0.0,0.0,0.0,0.0635423480835,0.0130331613647,0.336436577975,0.302720372601,0.487395957266
 03/07  11:00:00,1.15775847361,0.0,0.0,0.0,0.0,0.0,0.0,0.0516281615583,0.010589444035,0.351641232033,0.309839854553,0.418984781431
 03/07  12:00:00,1.11296743705,0.0,0.0,0.0,0.0,0.0,0.0,0.0516281615583,0.010589444035,0.366855520645,0.309934780979,0.358884529836
 03/07  13:00:00,1.05117482741,0.0,0.0,0.0,0.0,0.0,0.0,0.0516281615583,0.010589444035,0.357197296466,0.304713827548,0.311971097798
 03/07  14:00:00,1.00761485353,0.0,0.0,0.00420567474594,0.00129834433565,0.00550401908159,0.00129834433565,0.0516281615583,0.010589444035,0.324743059292,0.315250660837,0.284824508726
 03/07  15:00:00,1.04876803171,0.0,0.0,0.0621112517768,0.0193578550244,0.0814691068012,0.0193578550244,0.0516281615583,0.010589444035,0.299663707888,0.333001902504,0.25734070892
 03/07  16:00:00,1.16144911327,0.0,0.0,0.117086253865,0.0364961251297,0.153582378995,0.0364961251297,0.0595709525751,0.0122185893761,0.308214938409,0.351512555579,0.26127469834
 03/07  17:00:00,1.36664979219,0.0,0.0,0.133678454121,0.0425963607217,0.176274814843,0.0425963607217,0.0913421232919,0.0187351748322,0.354668497169,0.415777746,0.29477643605
 03/07  18:00:00,1.74712798623,0.0,0.0,0.151201209544,0.0490873905084,0.200288600053,0.0490873905084,0.182684246584,0.037470336025,0.438965378865,0.505103512892,0.367540911811
 03/07  19:00:00,2.11412780052,0.0,0.0,0.196596471002,0.0649252267045,0.261521697707,0.0649252267045,0.353454346541,0.072496964268,0.397476839177,0.54838996316,0.435712989664
 03/07  20:00:00,2.25240658324,0.0,0.0,0.198312018966,0.066509622177,0.264821641143,0.066509622177,0.52819576221,0.108338161772,0.322310374418,0.566046278401,0.447619365301
 03/07  21:00:00,2.22937871752,0.0,0.0,0.187784889167,0.063384487891,0.251169377058,0.063384487891,0.567909717293,0.116483881657,0.2859788881,0.585506195737,0.40725565768
 03/07  22:00:00,2.00418207659,0.0,0.0,0.160641303483,0.054220240812,0.214861544295,0.054220240812,0.476567594001,0.0977487068252,0.269710329714,0.571836790389,0.358382111368
 03/07  23:00:00,1.60056900764,0.0,0.0,0.119129237221,0.0402073095265,0.159336546748,0.0402073095265,0.35742572875,0.0733115335287,0.217943329922,0.494851458881,0.282625409809
 03/07  24:00:00,1.19078654997,0.0,0.0,0.0712774613322,0.0240563914811,0.0953338528134,0.0240563914811,0.250198010125,0.0513180680144,0.147779360955,0.430016709904,0.201065548158
 03/08  01:00:00,0.748202593466,0.0,0.0,0.0094215811999,0.0032030165284,0.0126245977283,0.0032030165284,0.127084696167,0.0260663254572,0.0982793958339,0.355689318325,0.113383259955
 03/08  02:00:00,0.59065776164,0.0,0.0,0.0,0.0,0.0,0.0,0.0754565279588,0.01547688415,0.0838690425574,0.327496169795,0.0732841371796
 03/08  03:00:00,0.535498192402,0.0,0.0,0.0,0.0,0.0,0.0,0.0516281615583,0.010589444035,0.0715840655737,0.323699112753,0.0629224084818
 03/08  04:00:00,0.526695557999,0.0,0.0,0.0,0.0,0.0,0.0,0.0516281615583,0.010589444035,0.064112104549,0.319142644304,0.0661482035521
 03/08  05:00:00,0.555912032818,0.0,0.0,0.0,0.0,0.0,0.0,0.0516281615583,0.010589444035,0.0739521572983,0.307086988199,0.0975802817279
 03/08  06:00:00,0.747626604711,0.0,0.0,0.0,0.0,0.0,0.0,0.0555995570667,0.0114040160236,0.0862682554934,0.342684397959,0.236595378168
 03/08  07:00:00,1.15022432474,0.0,0.0,0.0,0.0,0.0,0.0,0.0873707410831,0.0179205919321,0.138447814423,0.39593812296,0.495472054342
 03/08  08:00:00,1.43069184,0.0,0.0,0.0,0.0,0.0,0.0,0.154884504624,0.0317683375608,0.214170541178,0.420713920153,0.56407953648
 03/08  09:00:00,1.33782634881,0.0,0.0,0.0,0.0,0.0,0.0,0.123113313958,0.0252517561965,0.275218193109,0.355689318325,0.543478767222
 03/08  10:00:00,1.21604619882,0.0,0.0,0.0,0.0,0.0,0.0,0.0635423480835,0.0130331613647,0.336436577975,0.302720372601,0.485238738795
 03/08  11:00:00,1.15630325693,0.0,0.0,0.0,0.0,0.0,0.0,0.0516281615583,0.010589444035,0.351641232033,0.309839854553,0.417529564752
 03/08  12:00:00,1.11192599358,0.0,0.0,0.0,0.0,0.0,0.0,0.0516281615583,0.010589444035,0.366855520645,0.309934780979,0.357843086357
 03/08  13:00:00,1.0505097178,0.0,0.0,0.0,0.0,0.0,0.0,0.0516281615583,0.010589444035,0.357197296466,0.304713827548,0.311305988194
 03/08  14:00:00,1.00172083634,0.0,0.0,0.0,0.0,0.0,0.0,0.0516281615583,0.010589444035,0.324743059292,0.315250660837,0.284434510616
 03/08  15:00:00,0.96706345878,0.0,0.0,0.0,0.0,0.0,0.0,0.0516281615583,0.010589444035,0.299663707888,0.333001902504,0.257105242795
 03/08  16:00:00,1.00753264264,0.0,0.0,0.0,0.0,0.0,0.0,0.0595709525751,0.0122185893761,0.308214938409,0.351512555579,0.260940606704
 03/08  17:00:00,1.18992021609,0.0,0.0,0.0,0.0,0.0,0.0,0.0913421232919,0.0187351748322,0.354668497169,0.415777746,0.294321674795
 03/08  18:00:00,1.5464106719,0.0,0.0,0.0,0.0,0.0,0.0,0.182684246584,0.037470336025,0.438965378865,0.505103512892,0.367112197536
 03/08  19:00:00,1.85709002067,0.0,0.0,0.00390170544407,0.00134961891853,0.0052513243626,0.00134961891853,0.353454346541,0.072496964268,0.397476839177,0.54838996316,0.434945583161
 03/08  20:00:00,1.98659129826,0.0,0.0,0.0,0.0,0.0,0.0,0.52819576221,0.108338161772,0.322310374418,0.566046278401,0.446625721455
 03/08  21:00:00,1.97745512257,0.0,0.0,0.0,0.0,0.0,0.0,0.567909717293,0.116483881657,0.2859788881,0.585506195737,0.406501439779
 03/08  22:00:00,1.78901367283,0.0,0.0,0.0,0.0,0.0,0.0,0.476567594001,0.0977487068252,0.269710329714,0.571836790389,0.358075251904
 03/08  23:00:00,1.44133009734,0.0,0.0,0.0,0.0,0.0,0.0,0.35742572875,0.0733115335287,0.217943329922,0.494851458881,0.282723046259
