Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 11/09  10:00:00,1.0139441637,8.62716873246,0.0,7.55182707032,0.0,0.207926605331,0.207926605331,0.207926605331,0.129568902,0.0282297625,0.334037084503,0.297069809363,1.05488017284
 11/09  11:00:00,0.997298387132,7.97055801838,0.0,7.01667423146,0.0,0.193192089818,0.193192089818,0.193192089818,0.1101335667,0.023995298125,0.348809033065,0.304056399423,0.932941077274
 11/09  12:00:00,0.967145887885,6.17717352615,0.0,5.3325089678,0.0,0.146821487999,0.146821487999,0.146821487999,0.1101335667,0.023995298125,0.364933981104,0.304149553957,0.823715432424
 11/09  13:00:00,0.927568335067,5.17400971891,0.0,4.41386499856,0.0,0.121528201983,0.121528201983,0.121528201983,0.1101335667,0.023995298125,0.355773213679,0.29902605458,0.739548489355
 11/09  14:00:00,0.883745973483,4.3859391352,0.0,3.67506304705,0.0,0.101186557456,0.101186557456,0.101186557456,0.1101335667,0.023995298125,0.321952343333,0.309366207869,0.689567651042
 11/09  15:00:00,0.877013868613,3.80350593653,0.0,3.14129766822,0.0,0.0864902432757,0.0864902432757,0.0864902432757,0.1230904569,0.026818274375,0.29671678831,0.326786105753,0.639699988455
 11/09  16:00:00,0.966189925419,3.73207215024,0.0,3.06202596197,0.0,0.0843076328126,0.0843076328126,0.0843076328126,0.1749180177,0.038110179375,0.306790855622,0.344951239909,0.646286735495
 11/09  17:00:00,1.2608802387,4.07062305997,0.0,3.33492576155,0.0,0.0918214607105,0.0918214607105,0.0918214607105,0.3174438099,0.069162918125,0.357323190441,0.40801685952,0.707594029961
 11/09  18:00:00,1.75831529625,4.89925068741,0.0,4.02797269206,0.0,0.110903319214,0.110903319214,0.110903319214,0.5636247237,0.122799448662,0.448200528527,0.495675276143,0.837137015554
 11/09  19:00:00,2.01574499467,4.24173875627,0.0,3.24849696134,0.0,0.0894417919413,0.0894417919413,0.0894417919413,0.7709349669,0.167967068662,0.402135423453,0.538153743709,0.956174995401
 11/09  20:00:00,1.92143402618,4.28111928163,0.0,3.26739289764,0.0,0.0899620591365,0.0899620591365,0.0899620591365,0.7709349669,0.167967068662,0.319977444422,0.555480487059,0.975466158001
