Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 11/17  21:00:00,1.9175750877,7.39747401268,0.0,6.43726037282,0.0,0.177238923043,0.177238923043,0.177238923043,0.712628961,0.15526369375,0.280754343348,0.574577166557,0.920638078241
 11/17  22:00:00,1.7520754823,7.29099599181,0.0,6.419072642,0.0,0.176738155071,0.176738155071,0.176738155071,0.6024953943,0.131268395625,0.263298623659,0.561162913641,0.83327173127
 11/17  23:00:00,1.44174706805,7.40301822261,0.0,6.677564283,0.0,0.183855279036,0.183855279036,0.183855279036,0.4470127119,0.097392680625,0.21075981003,0.485614586456,0.692005917123
 11/17  24:00:00,1.156426595,7.76099276306,0.0,7.19336021635,0.0,0.198056835357,0.198056835357,0.198056835357,0.3109653648,0.06775143,0.140550925199,0.421990039641,0.538566837542
 11/18  01:00:00,0.868507277892,7.95589496472,0.0,7.54107672864,0.0,0.207630613112,0.207630613112,0.207630613112,0.1619611275,0.035287203125,0.0974662947437,0.349050039411,0.390776467376
 11/18  02:00:00,0.755012284279,8.23347733171,0.0,7.90168665094,0.0,0.217559388797,0.217559388797,0.217559388797,0.0971766765,0.021172321875,0.0806087543343,0.321383142773,0.309654544653
 11/18  03:00:00,0.707915489018,8.57296636455,0.0,8.26409910993,0.0,0.227537794238,0.227537794238,0.227537794238,0.064784451,0.0141148794287,0.0667094029443,0.317656961407,0.286987769353
 11/18  04:00:00,0.701201367682,8.80527988287,0.0,8.49070752025,0.0,0.233777068133,0.233777068133,0.233777068133,0.064784451,0.0141148794287,0.0582274253519,0.313185543769,0.293000858378
 11/18  05:00:00,0.70415250604,8.98108505901,0.0,8.60188328426,0.0,0.236838102104,0.236838102104,0.236838102104,0.064784451,0.0141148794287,0.0699481555741,0.301354917933,0.358445136966
 11/18  06:00:00,0.761288392382,9.2693841639,0.0,8.60612113505,0.0,0.236954784057,0.236954784057,0.236954784057,0.0712628961,0.0155263675537,0.084144476437,0.336287868235,0.640100289309
 11/18  07:00:00,0.941837090479,9.98096482381,0.0,8.78535469444,0.0,0.241889672689,0.241889672689,0.241889672689,0.1230904569,0.026818274375,0.144379124629,0.388547561885,1.16884786161
 11/18  08:00:00,1.21204831665,10.1617035397,0.0,8.81290372154,0.0,0.242648187898,0.242648187898,0.242648187898,0.2397024687,0.052225060625,0.232499704129,0.412860895295,1.32036290363
 11/18  09:00:00,1.1705520794,9.13229301157,0.0,7.81787752119,0.0,0.21525184816,0.21525184816,0.21525184816,0.2332240236,0.0508135725,0.30510059573,0.349050039411,1.29037372168
 11/18  10:00:00,1.06561345806,8.99039383589,0.0,7.79292565146,0.0,0.214564841225,0.214564841225,0.214564841225,0.129568902,0.0282297625,0.379068142969,0.297069809363,1.17700669514
 11/18  11:00:00,1.1035473904,10.0851925771,0.0,9.02634268984,0.0,0.248524863795,0.248524863795,0.248524863795,0.1101335667,0.023995298125,0.399725262355,0.304056399423,1.03790717761
 11/18  12:00:00,1.08900082682,8.78361733153,0.0,7.85186617379,0.0,0.216187667412,0.216187667412,0.216187667412,0.1101335667,0.023995298125,0.417422740623,0.304149553957,0.91080203182
 11/18  13:00:00,1.05937990525,8.29918927709,0.0,7.46475648383,0.0,0.205529266077,0.205529266077,0.205529266077,0.1101335667,0.023995298125,0.403583719771,0.29902605458,0.813836562269
 11/18  14:00:00,1.0292216943,8.15137652609,0.0,7.37559093952,0.0,0.203074245754,0.203074245754,0.203074245754,0.1101335667,0.023995298125,0.365540375848,0.309366207869,0.754477149448
 11/18  15:00:00,1.0311479632,8.03849336267,0.0,7.31837001293,0.0,0.201498765686,0.201498765686,0.201498765686,0.1230904569,0.026818274375,0.335842360485,0.326786105753,0.697615069884
