Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 01/31  09:00:00,1.1013930514,6.10563101909,0.0,4.93420974888,0.132115797105,0.132115797105,0.132115797105,0.24935972625,0.0516645292523,0.268690649238,0.38421434955,1.14495512288
 01/31  10:00:00,0.94998882721,5.68584357279,0.0,4.621879152,0.123752997819,0.123752997819,0.123752997819,0.127450542036,0.0264063108338,0.330033495679,0.326997480842,1.04143958924
 01/31  11:00:00,0.951792289662,5.78860563124,0.0,4.84699528355,0.129780588593,0.129780588593,0.129780588593,0.105285248323,0.0218139126677,0.344876619894,0.334687920184,0.918555769394
 01/31  12:00:00,0.931584067803,4.31356946617,0.0,3.4817955799,0.0932267215639,0.0932267215639,0.0932267215639,0.105285248323,0.0218139126677,0.361119725873,0.334790459375,0.808712244681
 01/31  13:00:00,0.892817367065,3.3366380398,0.0,2.59093199918,0.0693734283176,0.0693734283176,0.0693734283176,0.105285248323,0.0218139126677,0.3518459739,0.329150803858,0.723032879977
 01/31  14:00:00,0.85689282823,2.78937219497,0.0,2.09390255265,0.0560652300741,0.0560652300741,0.0560652300741,0.105285248323,0.0218139126677,0.317847783081,0.340532654084,0.672012456499
 01/31  15:00:00,0.843555592057,2.21742696559,0.0,1.57119100718,0.0420693814984,0.0420693814984,0.0420693814984,0.110826537357,0.0229620193354,0.292642171022,0.359707482845,0.621457937369
 01/31  16:00:00,0.901158222775,1.99886157191,0.0,1.34482344163,0.0360082829875,0.0360082829875,0.0360082829875,0.138533188893,0.0287025099169,0.302863615842,0.379702625135,0.627882767706
 01/31  17:00:00,1.13016143676,1.87804717503,0.0,1.15833962422,0.0310150906754,0.0310150906754,0.0310150906754,0.23273572157,0.0482202235015,0.353720743409,0.4491216576,0.688770340961
 01/31  18:00:00,1.57620359981,2.6641180846,0.0,1.8075947991,0.0483992047117,0.0483992047117,0.0483992047117,0.432223571359,0.0895518497538,0.445069937436,0.54561103655,0.818939519842
 01/31  19:00:00,1.84022108455,2.03466237444,0.0,1.05495049936,0.028246798013,0.028246798013,0.028246798013,0.642793999216,0.133179675089,0.398283704478,0.592368907752,0.938907249212
 01/31  20:00:00,1.7993838992,2.28697232934,0.0,1.28659275078,0.0344491287298,0.0344491287298,0.0344491287298,0.681583297609,0.141216379006,0.315345896534,0.611441197322,0.958261180774
 01/31  21:00:00,1.67427663839,2.48104030724,0.0,1.5503971943,0.0415126173348,0.0415126173348,0.0415126173348,0.587380696143,0.121698665421,0.275874927963,0.632461731524,0.887076740722
 01/31  22:00:00,1.53968246016,2.81996633044,0.0,1.97706964756,0.0529369738446,0.0529369738446,0.0529369738446,0.493178163466,0.102180951837,0.258342283024,0.617696087987,0.800347424409
 01/31  23:00:00,1.27236841582,3.2534220479,0.0,2.55498867571,0.0684110288509,0.0684110288509,0.0684110288509,0.371268979252,0.0769227476707,0.205880856148,0.534536803897,0.661612441842
 01/31  24:00:00,1.00987609958,3.77004132746,0.0,3.22649999025,0.0863910615411,0.0863910615411,0.0863910615411,0.254901084073,0.05281263592,0.135920781757,0.464502536285,0.511544633875
 02/01  01:00:00,0.751804668172,4.31457941286,0.0,3.93536346753,0.105371216035,0.105371216035,0.105371216035,0.131374466689,0.0272193178942,0.0862813993051,0.386210268249,0.352612311524
 02/01  02:00:00,0.659115386054,4.86251197817,0.0,4.55772110547,0.122035135813,0.122035135813,0.122035135813,0.0778515511019,0.0161299608809,0.07215281313,0.355597925129,0.280295933644
 02/01  03:00:00,0.627497513833,5.38015974459,0.0,5.09537120744,0.136430971296,0.136430971296,0.136430971296,0.0535229499812,0.0110893513124,0.0596311906089,0.351475050635,0.260577597386
 02/01  04:00:00,0.628201884787,5.86183122045,0.0,5.57168595923,0.149184523802,0.149184523802,0.149184523802,0.0535229499812,0.0110893513124,0.0525294584498,0.346527601241,0.266275120613
 02/01  05:00:00,0.632512510881,6.17489726901,0.0,5.82784618164,0.156043334775,0.156043334775,0.156043334775,0.0535229499812,0.0110893513124,0.06307140009,0.333437474722,0.32408264452
 02/01  06:00:00,0.694998994869,6.62188488702,0.0,6.01947351835,0.161174247246,0.161174247246,0.161174247246,0.0583886702053,0.0120974749363,0.0759011793751,0.372089423106,0.576780432438
