Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 03/29  13:00:00,0.767678074892,2.3042039619,0.0,1.5677316032,0.0419767543226,0.0419767543226,0.0419767543226,0.0534069306393,0.0110653148421,0.357197296466,0.288683778621,0.716586720838
 03/29  14:00:00,0.741425594465,2.11338083089,0.0,1.42652899893,0.0381959878844,0.0381959878844,0.0381959878844,0.0534069306393,0.0110653148421,0.324743059292,0.298666301807,0.666278559893
 03/29  15:00:00,0.732483833392,2.03913451978,0.0,1.40113958342,0.0375161742895,0.0375161742895,0.0375161742895,0.0534069306393,0.0110653148421,0.299663707888,0.315483705733,0.616263217477
 03/29  16:00:00,0.773148294801,2.22069238427,0.0,1.57508814077,0.0421737290914,0.0421737290914,0.0421737290914,0.0616233852109,0.0127676713006,0.308214938409,0.33302057079,0.622664518576
 03/29  17:00:00,0.917151863942,2.17267747449,0.0,1.46268638567,0.0391641189963,0.0391641189963,0.0391641189963,0.0944891759818,0.0195771028354,0.354668497169,0.39390496896,0.682857414731
 03/29  18:00:00,1.21725705351,2.9463644877,0.0,2.10190677203,0.0562795468293,0.0562795468293,0.0562795468293,0.188978351964,0.0391541914184,0.438965378865,0.478531584437,0.81149463808
 03/29  19:00:00,1.44511802802,2.51084270056,0.0,1.54489904234,0.0413654017186,0.0413654017186,0.0413654017186,0.365632073661,0.0757548445861,0.397476839177,0.519540868877,0.930155704969
 03/29  20:00:00,1.57235886376,2.43653536257,0.0,1.4502622561,0.0388314570574,0.0388314570574,0.0388314570574,0.546394005448,0.113206686672,0.322310374418,0.536268340162,0.949332901309
 03/29  21:00:00,1.60737919155,2.49149885687,0.0,1.57431642609,0.0421530660663,0.0421530660663,0.0421530660663,0.587476243911,0.121718461838,0.2859788881,0.554704531631,0.878972270555
 03/29  22:00:00,1.47143444174,2.67900325901,0.0,1.84846185931,0.0494934395557,0.0494934395557,0.0494934395557,0.49298706793,0.102141373255,0.269710329714,0.541754231282,0.79322330547
 03/29  23:00:00,1.20947772358,2.96742229703,0.0,2.27899737837,0.0610212314775,0.0610212314775,0.0610212314775,0.36974028375,0.0766060192523,0.217943329922,0.468818859175,0.656130890568
 03/29  24:00:00,0.957370007203,3.31486514206,0.0,2.77886281569,0.074405364714,0.074405364714,0.074405364714,0.258818198625,0.0536242177523,0.147779360955,0.407394865157,0.50793941687
