Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 09/20  08:00:00,0.829195080457,2.933694347,0.0,1.84381903146,0.0493691256467,0.0493691256467,0.0493691256467,0.165067884111,0.0342001986564,0.269481251481,0.295728620562,1.06950440214
 09/20  09:00:00,0.738595309076,2.54133825403,0.0,1.55033169299,0.0415108635063,0.0415108635063,0.0415108635063,0.0825339420554,0.0171000993282,0.330413434083,0.251688970102,0.973669266445
 09/20  10:00:00,0.716533374034,1.63288456545,0.0,0.754686408354,0.0202070851218,0.0202070851218,0.0202070851218,0.063776222949,0.0132137149312,0.346380073072,0.25760827796,0.860453118046
 09/20  11:00:00,0.710640215605,0.777083265469,0.0,0.0,0.0,0.0,0.0,0.063776222949,0.0132137149312,0.36061507566,0.257687202065,0.759332789823
 09/20  12:00:00,0.695692552824,0.696748279841,0.0,0.0,0.0,0.0,0.0,0.063776222949,0.0132137149312,0.350008238641,0.253346376302,0.679296816801
 09/20  13:00:00,0.673468512879,0.649826449473,0.0,0.0,0.0,0.0,0.0,0.063776222949,0.0132137149312,0.319023623067,0.262106951932,0.631771524628
 09/20  14:00:00,0.663432941117,0.603509080145,0.0,0.0,0.0,0.0,0.0,0.063776222949,0.0132137149312,0.294229243714,0.276865759523,0.584437512437
 09/20  15:00:00,0.685619778416,0.609773340098,0.0,0.0,0.0,0.0,0.0,0.063776222949,0.0132137149312,0.301025880583,0.292255959953,0.589641636785
 09/20  16:00:00,0.789700116129,0.668754289253,0.0,0.0,0.0,0.0,0.0,0.0712793229736,0.0147682695451,0.34261694473,0.34568757888,0.644942012582
 09/20  17:00:00,0.981057559221,0.794088861117,0.0,0.0,0.0,0.0,0.0,0.105043180219,0.0217637588944,0.418947458642,0.419955161466,0.765160750577
 09/20  18:00:00,1.11887488028,0.906517188059,0.0,0.0,0.0,0.0,0.0,0.195080201662,0.0404184256636,0.382083699719,0.45594455324,0.875109991181
 09/20  19:00:00,1.230942626,0.925685499908,0.0,0.0,0.0,0.0,0.0,0.356396546079,0.0738413477256,0.314732295471,0.470624436726,0.89326709676
 09/20  20:00:00,1.42705132275,0.861819680144,0.0,0.0,0.0,0.0,0.0,0.532719049271,0.110373390417,0.281807004861,0.486803878204,0.828286775462
 09/20  21:00:00,1.35558574626,0.782580466869,0.0,0.0,0.0,0.0,0.0,0.495203583543,0.102600610221,0.266994745381,0.475438807117,0.749830431557
 09/20  22:00:00,1.09160390796,0.653130351921,0.0,0.0,0.0,0.0,0.0,0.371402704855,0.076950454103,0.216471390852,0.411431358151,0.624789393408
 09/20  23:00:00,0.84200817311,0.87460589874,0.0,0.362134656529,0.00969632651261,0.00969632651261,0.00969632651261,0.258856445248,0.05363214202,0.146949064735,0.357526194595,0.487843476613
 09/20  24:00:00,0.593548242741,1.33461609791,0.0,0.972789658116,0.0260469026731,0.0260469026731,0.0260469026731,0.131303958076,0.0272047093072,0.0979160521221,0.295728620562,0.341455526391
 09/21  01:00:00,0.506970210448,1.81487927908,0.0,1.52140911275,0.0407364477563,0.0407364477563,0.0407364477563,0.0787824023614,0.0163228227338,0.0834923761498,0.272288161447,0.274713921008
 09/21  02:00:00,0.474341796026,2.32086219379,0.0,2.04569882609,0.0547745525225,0.0547745525225,0.0547745525225,0.0525215969884,0.0108818822976,0.0716845669617,0.269131197256,0.256624586089
 09/21  03:00:00,0.474753495227,2.76236562355,0.0,2.48227460217,0.0664640751795,0.0664640751795,0.0664640751795,0.0525215969884,0.0108818822976,0.0641951005342,0.265342840227,0.261813196222
 09/21  04:00:00,0.485240151665,3.23190837517,0.0,2.8994149816,0.0776332059091,0.0776332059091,0.0776332059091,0.0525215969884,0.0108818822976,0.0735359875481,0.255319478922,0.314906015714
 09/21  05:00:00,0.535601812979,3.63147997682,0.0,3.06408645759,0.0820423624747,0.0820423624747,0.0820423624747,0.0562731366823,0.0116591603172,0.0853631352956,0.284916018209,0.547767419059
 09/21  06:00:00,0.701501551412,4.53622821743,0.0,3.53119581985,0.0945494363267,0.0945494363267,0.0945494363267,0.105043180219,0.0217637588944,0.135604734988,0.329192440984,0.982356368816
 09/21  07:00:00,0.908946501232,4.1086687675,0.0,2.98295551182,0.0798700430729,0.0798700430729,0.0798700430729,0.198831741356,0.0411957022579,0.208909382217,0.349791632328,1.10161827618
 09/21  08:00:00,0.843404235631,3.46482019266,0.0,2.37449706933,0.0635782808199,0.0635782808199,0.0635782808199,0.165067884111,0.0342001986564,0.269481251481,0.295728620562,1.06995220994
 09/21  09:00:00,0.744607409848,2.76629412612,0.0,1.77486930992,0.0475229642784,0.0475229642784,0.0475229642784,0.0825339420554,0.0171000993282,0.330413434083,0.251688970102,0.974087521605
 09/21  10:00:00,0.747385436737,2.78544689927,0.0,1.90693732684,0.0510591478247,0.0510591478247,0.0510591478247,0.063776222949,0.0132137149312,0.346380073072,0.25760827796,0.860764533371
