Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 12/20  10:00:00,1.57208921907,1.50022614445,0.0,1.47642364388,0.0,0.0373303506794,0.0373303506794,0.0373303506794,0.152691774888,0.0328938582207,0.330033495679,0.345568553319,0.656927186284
 12/20  11:00:00,1.48385457645,1.99575842226,0.0,1.97139612629,0.0,0.0501076979122,0.0501076979122,0.0501076979122,0.126136635112,0.0271731939413,0.344876619894,0.353695753539,0.565220676051
 12/20  12:00:00,1.40516385922,1.47562170095,0.0,1.45125194103,0.0,0.0368590479407,0.0368590479407,0.0368590479407,0.126136635112,0.0271731939413,0.361119725873,0.353804116208,0.483427140146
 12/20  13:00:00,1.32318702754,1.36118085326,0.0,1.33722160998,0.0,0.0339090022308,0.0339090022308,0.0339090022308,0.126136635112,0.0271731939413,0.3518459739,0.347844169381,0.419634052972
 12/20  14:00:00,1.26222653045,1.31014548925,0.0,1.28535774877,0.0,0.0326701505554,0.0326701505554,0.0326701505554,0.126136635112,0.0271731939413,0.317847783081,0.359872425705,0.381882342053
 12/20  15:00:00,1.23286119912,1.19298097268,0.0,1.16679747566,0.0,0.0297086471796,0.0297086471796,0.0297086471796,0.139414205,0.0300335175,0.292642171022,0.380136244918,0.344282413503
 12/20  16:00:00,1.33089064215,1.08589024211,0.0,1.05825127704,0.0,0.026948622222,0.026948622222,0.026948622222,0.192524404888,0.0414748632207,0.302863615842,0.401266965488,0.34916817049
 12/20  17:00:00,1.67798799013,0.77060417621,0.0,0.737912124628,0.0,0.018788349893,0.018788349893,0.018788349893,0.345216100112,0.0743687214413,0.353720743409,0.4746284928,0.394621582478
 12/20  18:00:00,2.30355036082,1.56165301587,0.0,1.52193739796,0.0,0.0389779855881,0.0389779855881,0.0389779855881,0.604128195112,0.130145253941,0.445069937436,0.576597764883,0.49198722386
 12/20  19:00:00,2.65875987786,1.51666035922,0.0,1.47354118525,0.0,0.0375828167184,0.0375828167184,0.0375828167184,0.7966526,0.1716201,0.398283704478,0.626011142216,0.581965514452
 12/20  20:00:00,2.52396675893,1.83292807743,0.0,1.78842061086,0.0,0.045397367368,0.045397367368,0.045397367368,0.743542400112,0.160178788603,0.315345896534,0.646166598759,0.596691707556
 12/20  21:00:00,2.38308530533,2.25489298829,0.0,2.20885541428,0.0,0.055836880348,0.055836880348,0.055836880348,0.67715471,0.145877102162,0.275874927963,0.668380946025,0.543316738832
 12/20  22:00:00,2.16939117658,2.79721965976,0.0,2.75225689293,0.0,0.0693427222097,0.0693427222097,0.0693427222097,0.570934389888,0.122994427883,0.258342283024,0.652776721604,0.478356631969
 12/20  23:00:00,1.76077509723,3.30230138307,0.0,3.26339187053,0.0,0.0819292858846,0.0819292858846,0.0819292858846,0.424881439777,0.0915307314413,0.205880856148,0.564894596568,0.375014187414
 12/20  24:00:00,1.35989654089,3.63371667402,0.0,3.59990503163,0.0,0.0900035385814,0.0900035385814,0.0900035385814,0.298744725,0.064357554662,0.135920781757,0.490882893238,0.26334304765
 12/21  01:00:00,0.943963109602,4.20843489313,0.0,4.18046751476,0.0,0.104339812043,0.104339812043,0.104339812043,0.152691774888,0.0328938582207,0.0863692416722,0.40603492295,0.144989499827
 12/21  02:00:00,0.789021187972,4.9355970695,0.0,4.90984648093,0.0,0.12242519053,0.12242519053,0.12242519053,0.0929428298884,0.0200223507207,0.0722387554862,0.373851210082,0.0908968512642
 12/21  03:00:00,0.728012943827,5.39092333876,0.0,5.36547130774,0.0,0.133301741881,0.133301741881,0.133301741881,0.059748945,0.0128715092162,0.0597152550472,0.369516703299,0.0762147893833
