Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 02/24  21:00:00,2.37206766372,0.0462767302382,0.0,0.0,0.0,0.0,0.0,0.0,0.693111422582,0.149314618441,0.275771399459,0.671853054836,0.565373168399
 02/24  22:00:00,2.13222819246,0.232171716448,0.0,0.186975376799,0.0,0.00473291281628,0.00473291281628,0.00473291281628,0.574775370734,0.123821877033,0.258240654531,0.656167769509,0.497845607832
 02/24  23:00:00,1.71910045907,0.760687215806,0.0,0.721575575934,0.0,0.0183852215599,0.0183852215599,0.0183852215599,0.428264026716,0.0922594475479,0.205783602099,0.567829113952,0.389935047199
 02/24  24:00:00,1.31473985921,1.31178267553,0.0,1.27779538824,0.0,0.0326136464946,0.0326136464946,0.0326136464946,0.298657810201,0.0643388309091,0.135829802162,0.493432934242,0.273222835198
 02/25  01:00:00,0.908522133976,1.82406288207,0.0,1.79595021861,0.0,0.0457567770996,0.0457567770996,0.0457567770996,0.152146386518,0.0327763842622,0.0928550823819,0.408144195277,0.160199308437
 02/25  02:00:00,0.7331385775,2.24162693372,0.0,2.21574257586,0.0,0.0562506252345,0.0562506252345,0.0562506252345,0.090160839344,0.0194230361695,0.0760998372053,0.37579329429,0.0987669452569
 02/25  03:00:00,0.670794732586,2.5204813211,0.0,2.49489707173,0.0,0.0632126227196,0.0632126227196,0.0632126227196,0.0619855790406,0.0133533395118,0.0622424290361,0.371436270588,0.0819204916892
 02/25  04:00:00,0.666819300448,2.72108998562,0.0,2.69586586645,0.0,0.06809529371,0.06809529371,0.06809529371,0.0619855790406,0.0133533395118,0.0538948626218,0.366207842146,0.0866383834178
 02/25  05:00:00,0.719183584028,2.91477128327,0.0,2.89050000857,0.0,0.072864492357,0.072864492357,0.072864492357,0.0619855790406,0.0133533395118,0.0657425557055,0.352374291893,0.136219325521
 02/25  06:00:00,0.995847213334,2.95667327493,0.0,2.92958848308,0.0,0.0737838395722,0.0737838395722,0.0737838395722,0.0676206374745,0.0145672805595,0.0799978719753,0.393221389098,0.350012194654
 02/25  07:00:00,1.58912421412,2.78527792297,0.0,2.75398410944,0.0,0.0692274109418,0.0692274109418,0.0692274109418,0.129606216515,0.0279206166389,0.14030009709,0.454328646517,0.751097226417
 02/25  08:00:00,1.98561998621,2.52296151884,0.0,2.48970949737,0.0,0.0623611802469,0.0623611802469,0.0623611802469,0.25921243303,0.0558412332777,0.228479448591,0.482758226172,0.865323464889
 02/25  09:00:00,1.89787273117,1.98967564551,0.0,1.96156298206,0.0,0.0490325610472,0.0490325610472,0.0490325610472,0.231037140861,0.049771545201,0.301038229845,0.408144195277,0.842205058941
 02/25  10:00:00,1.66215491729,1.25346865662,0.0,1.2295425067,0.0,0.0307343772538,0.0307343772538,0.0307343772538,0.112701089013,0.0242788037928,0.37497357455,0.347363714635,0.755459358047
 02/25  11:00:00,1.54818955809,0.853506267772,0.0,0.829017414416,0.0,0.0208588997713,0.0208588997713,0.0208588997713,0.090160839344,0.0194230361695,0.395705006816,0.355533134076,0.649864641914
 02/25  12:00:00,1.45508706042,0.245842920908,0.0,0.22134656484,0.0,0.0055850346028,0.0055850346028,0.0055850346028,0.090160839344,0.0194230361695,0.413520643025,0.355642059669,0.554111447613
 02/25  13:00:00,1.35603935705,0.0240837068846,0.0,0.0,0.0,0.0,0.0,0.0,0.090160839344,0.0194230361695,0.39956426318,0.349651152079,0.480596066281
 02/25  14:00:00,1.28437245476,0.0249165079638,0.0,0.0,0.0,0.0,0.0,0.0,0.090160839344,0.0194230361695,0.361343598785,0.361741892852,0.435059087612
 02/25  15:00:00,1.23888534302,0.0263195151873,0.0,0.0,0.0,0.0,0.0,0.0,0.0957958818448,0.0206369737848,0.331676763602,0.382110978658,0.392020745133
