Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 11/22  05:00:00,0.525680899921,4.09915680077,0.0,3.77952298021,0.0,0.104837755069,0.104837755069,0.104837755069,0.0515357961002,0.0105705003418,0.0672769999586,0.276384848452,0.300595095637
 11/22  06:00:00,0.57935992286,4.39883518568,0.0,3.8753892735,0.0,0.107496928469,0.107496928469,0.107496928469,0.056689383025,0.0116275499668,0.0800477838369,0.308423277562,0.502200225318
 11/22  07:00:00,0.726771846651,4.63712399315,0.0,3.73448534117,0.0,0.10358848499,0.10358848499,0.10358848499,0.097918025225,0.0200839565144,0.133753612412,0.35635276751,0.878091350069
 11/22  08:00:00,0.958946548465,4.39788901688,0.0,3.39199522599,0.0,0.0940883721462,0.0940883721462,0.0940883721462,0.190682470175,0.0391108497644,0.21133834221,0.37865151417,0.979810443475
 11/22  09:00:00,0.903951286164,3.5872155577,0.0,2.61379285923,0.0,0.0725023176237,0.0725023176237,0.0725023176237,0.1855288899,0.0380538001394,0.272663294838,0.320127983663,0.951370734852
 11/22  10:00:00,0.792991101331,2.58838907792,0.0,1.70203322543,0.0,0.0472116040413,0.0472116040413,0.0472116040413,0.1030716055,0.0211410061394,0.334037084503,0.272454801148,0.867587848221
 11/22  11:00:00,0.790689706162,2.31579540958,0.0,1.52721658662,0.0,0.0423624778267,0.0423624778267,0.0423624778267,0.087610864675,0.017969843625,0.348809033065,0.27886248697,0.769369426309
 11/22  12:00:00,0.769952779515,0.896729790339,0.0,0.195223079251,0.0,0.00541516733022,0.00541516733022,0.00541516733022,0.087610864675,0.017969843625,0.364933981104,0.278947922781,0.682291429207
 11/22  13:00:00,0.750677875158,0.632409549924,0.0,0.0,0.0,0.0,0.0,0.0,0.087610864675,0.017969843625,0.355773213679,0.274248953178,0.613517955792
 11/22  14:00:00,0.726340379828,0.590190141043,0.0,0.0,0.0,0.0,0.0,0.0,0.087610864675,0.017969843625,0.321952343333,0.283732328195,0.57064528618
 11/22  15:00:00,0.729502594893,0.550313925199,0.0,0.0,0.0,0.0,0.0,0.0,0.097918025225,0.0200839565144,0.29671678831,0.299708824844,0.529668531986
 11/22  16:00:00,0.805921684542,0.556714288896,0.0,0.0,0.0,0.0,0.0,0.0,0.139146667425,0.0285403535143,0.306790855622,0.316368807981,0.534921275479
 11/22  17:00:00,1.05092792118,0.610027695793,0.0,0.0,0.0,0.0,0.0,0.0,0.252525433475,0.0517954452643,0.357323190441,0.374208852,0.584250380436
 11/22  18:00:00,1.4684060704,1.0915149067,0.0,0.367787822902,0.0,0.0102018296744,0.0102018296744,0.0102018296744,0.448361417427,0.0919633446537,0.448200528527,0.454603950112,0.6924117653
 11/22  19:00:00,1.67983810238,0.82358795162,0.0,0.0,0.0,0.0,0.0,0.0,0.613276052725,0.125788946293,0.402135423453,0.49356267991,0.789588967414
 11/22  20:00:00,1.58512624009,0.897872180135,0.0,0.0560615735982,0.0,0.0015550559032,0.0015550559032,0.0015550559032,0.613276052725,0.125788946293,0.319977444422,0.509453740748,0.806716969213
 11/22  21:00:00,1.51632277572,1.1590453738,0.0,0.37334658008,0.0,0.0103560204616,0.0103560204616,0.0103560204616,0.56689383025,0.116275499668,0.280754343348,0.526968081995,0.749398683873
 11/22  22:00:00,1.39531425797,1.60481590143,0.0,0.889983790411,0.0,0.0246866874796,0.0246866874796,0.0246866874796,0.479282965575,0.098305656043,0.263298623659,0.514665325216,0.67937947455
 11/22  23:00:00,1.13967568194,2.03949448971,0.0,1.43954092206,0.0,0.0399304990045,0.0399304990045,0.0399304990045,0.355597038975,0.0729364514037,0.21075981003,0.445376882529,0.569273854187
 11/22  24:00:00,0.897432449066,2.52024287542,0.0,2.04309335314,0.0,0.0566720513833,0.0566720513833,0.0566720513833,0.2473718532,0.0507383956394,0.140550925199,0.387024223644,0.450489422157
 11/23  01:00:00,0.641199431332,2.50335671765,0.0,2.15723218118,0.0,0.0598380748631,0.0598380748631,0.0598380748631,0.128839506875,0.0264262542643,0.0908926116669,0.320127983663,0.324072572858
 11/23  02:00:00,0.553246324391,2.93961374883,0.0,2.65324293292,0.0,0.0735965978237,0.0735965978237,0.0735965978237,0.077303704125,0.015855744375,0.0766617302589,0.294753547808,0.266066766138
 11/23  03:00:00,0.524768499013,3.59285045047,0.0,3.32222002227,0.0,0.0921529226844,0.0921529226844,0.0921529226844,0.0515357961002,0.0105705003418,0.0640981645171,0.29133611537,0.250561787708
 11/23  04:00:00,0.514932359039,3.6511668962,0.0,3.3763300161,0.0,0.0936538449728,0.0936538449728,0.0936538449728,0.0515357961002,0.0105705003418,0.05686202118,0.287235196444,0.255050730727
 11/23  05:00:00,0.525185502149,4.08168384702,0.0,3.76166331443,0.0,0.104342357296,0.104342357296,0.104342357296,0.0515357961002,0.0105705003418,0.0672769999586,0.276384848452,0.300981807664
 11/23  06:00:00,0.578932704137,4.38465603715,0.0,3.85998754175,0.0,0.107069709746,0.107069709746,0.107069709746,0.056689383025,0.0116275499668,0.0800477838369,0.308423277562,0.50342280854
 11/23  07:00:00,0.724174614344,4.54628344508,0.0,3.64085209633,0.0,0.100991252683,0.100991252683,0.100991252683,0.097918025225,0.0200839565144,0.133753612412,0.35635276751,0.880884046849
 11/23  08:00:00,0.958499597068,4.38503771884,0.0,3.37588210838,0.0,0.0936414207487,0.0936414207487,0.0936414207487,0.190682470175,0.0391108497644,0.21133834221,0.37865151417,0.98307226305
 11/23  09:00:00,0.907319895501,3.71183238255,0.0,2.73523514303,0.0,0.0758709269613,0.0758709269613,0.0758709269613,0.1855288899,0.0380538001394,0.272663294838,0.320127983663,0.954545275901
 11/23  10:00:00,0.814597390264,3.37017193739,0.0,2.48096506619,0.0,0.0688178929737,0.0688178929737,0.0688178929737,0.1030716055,0.0211410061394,0.334037084503,0.272454801148,0.87043886694
 11/23  11:00:00,0.822703613093,3.47238194008,0.0,2.68135515866,0.0,0.0743763847575,0.0743763847575,0.0743763847575,0.087610864675,0.017969843625,0.348809033065,0.27886248697,0.771817384775
 11/23  12:00:00,0.800892822788,2.0142289953,0.0,1.31064761769,0.0,0.0363552106032,0.0363552106032,0.0363552106032,0.087610864675,0.017969843625,0.364933981104,0.278947922781,0.684366095727
 11/23  13:00:00,0.77559117945,1.53321385814,0.0,0.898153590032,0.0,0.0249133042924,0.0249133042924,0.0249133042924,0.087610864675,0.017969843625,0.355773213679,0.274248953178,0.616168673973
 11/23  14:00:00,0.745329527437,1.28039056657,0.0,0.684580852737,0.0,0.0189891476093,0.0189891476093,0.0189891476093,0.087610864675,0.017969843625,0.321952343333,0.283732328195,0.57626485897
 11/23  15:00:00,0.74299997505,1.04340488554,0.0,0.486596250016,0.0,0.0134973801571,0.0134973801571,0.0134973801571,0.097918025225,0.0200839565144,0.29671678831,0.299708824844,0.536163242316
 11/23  16:00:00,0.820584176301,1.0920199329,0.0,0.528599878116,0.0,0.0146624917593,0.0146624917593,0.0146624917593,0.139146667425,0.0285403535143,0.306790855622,0.316368807981,0.541627041363
 11/23  17:00:00,1.06692538891,1.19288014991,0.0,0.576727314041,0.0,0.0159974677248,0.0159974677248,0.0159974677248,0.252525433475,0.0517954452643,0.357323190441,0.374208852,0.590375520515
 11/23  18:00:00,1.4897328833,1.86338684505,0.0,1.13664422773,0.0,0.031528642575,0.031528642575,0.031528642575,0.448361417427,0.0919633446537,0.448200528527,0.454603950112,0.69542729882
 11/23  19:00:00,1.69059355351,1.21483628987,0.0,0.38774652011,0.0,0.0107554511289,0.0107554511289,0.0107554511289,0.613276052725,0.125788946293,0.402135423453,0.49356267991,0.793090785553
 11/23  20:00:00,1.59103834951,1.11383842133,0.0,0.269199992948,0.0,0.00746716532033,0.00746716532033,0.00746716532033,0.613276052725,0.125788946293,0.319977444422,0.509453740748,0.809544791059
 11/23  21:00:00,1.51977194384,1.28565172154,0.0,0.497693101533,0.0,0.0138051885783,0.0138051885783,0.0138051885783,0.56689383025,0.116275499668,0.280754343348,0.526968081995,0.751658510158
 11/23  22:00:00,1.39218684934,1.49405505897,0.0,0.777237072365,0.0,0.0215592788428,0.0215592788428,0.0215592788428,0.479282965575,0.098305656043,0.263298623659,0.514665325216,0.681365350137
 11/23  23:00:00,1.13223089639,1.77261779522,0.0,1.17114774587,0.0,0.0324857134547,0.0324857134547,0.0324857134547,0.355597038975,0.0729364514037,0.21075981003,0.445376882529,0.570790335889
 11/23  24:00:00,0.885994032639,2.10887879117,0.0,1.63072513986,0.0,0.0452336349567,0.0452336349567,0.0452336349567,0.2473718532,0.0507383956394,0.140550925199,0.387024223644,0.451493551183
 11/24  01:00:00,0.640335563788,2.47268759516,0.0,2.12608875164,0.0,0.0589742073183,0.0589742073183,0.0589742073183,0.128839506875,0.0264262542643,0.0908926116669,0.320127983663,0.324546879899
