Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 02/18  23:00:00,1.77811559923,0.0391116398722,0.0,0.0,0.0,0.0,0.0,0.0,0.428264026716,0.0922594475479,0.234076814023,0.567829113952,0.43904219699
 02/18  24:00:00,1.32856819647,0.0339872872858,0.0,0.0,0.0,0.0,0.0,0.0,0.298657810201,0.0643388309091,0.151364647498,0.493432934242,0.304129973621
 02/19  01:00:00,0.871206567427,0.314247940178,0.0,0.286135276721,0.0,0.00740221711765,0.00740221711765,0.00740221711765,0.152146386518,0.0327763842622,0.0928550823819,0.408144195277,0.161238301869
 02/19  02:00:00,0.697122592878,0.785414034055,0.0,0.759529676189,0.0,0.0196716042312,0.0196716042312,0.0196716042312,0.090160839344,0.0194230361695,0.0760998372053,0.37579329429,0.0993299816373
 02/19  03:00:00,0.635869375734,1.10364882108,0.0,1.07806457171,0.0,0.0278849879062,0.0278849879062,0.0278849879062,0.0619855790406,0.0133533395118,0.0622424290361,0.371436270588,0.0823227696511
 02/19  04:00:00,0.634088553263,1.37807338795,0.0,1.35284926878,0.0,0.0349164769224,0.0349164769224,0.0349164769224,0.0619855790406,0.0133533395118,0.0538948626218,0.366207842146,0.0870864530202
 02/19  05:00:00,0.686333283637,1.54295521938,0.0,1.51868394469,0.0,0.0390987840165,0.0390987840165,0.0390987840165,0.0619855790406,0.0133533395118,0.0657425557055,0.352374291893,0.13713473347
 02/19  06:00:00,0.965813402703,1.61903150984,0.0,1.59194671798,0.0,0.040888978846,0.040888978846,0.040888978846,0.0676206374745,0.0145672805595,0.0799978719753,0.393221389098,0.35287324475
 02/19  07:00:00,1.56483127783,1.52879833149,0.0,1.49750451797,0.0,0.0383997781785,0.0383997781785,0.0383997781785,0.129606216515,0.0279206166389,0.14030009709,0.454328646517,0.757631922893
 02/19  08:00:00,1.97298134948,1.67630488285,0.0,1.64305286138,0.0,0.0420445722873,0.0420445722873,0.0420445722873,0.25921243303,0.0558412332777,0.228479448591,0.482758226172,0.873001436124
 02/19  09:00:00,1.89169409081,1.40967222522,0.0,1.38155956177,0.0,0.0353137604625,0.0353137604625,0.0353137604625,0.231037140861,0.049771545201,0.301038229845,0.408144195277,0.84974521916
 02/19  10:00:00,1.66916217613,1.23363092577,0.0,1.20970477584,0.0,0.0309368781759,0.0309368781759,0.0309368781759,0.112701089013,0.0242788037928,0.37497357455,0.347363714635,0.762264115967
 02/19  11:00:00,1.55092774906,0.718698266588,0.0,0.694209413232,0.0,0.0177451584363,0.0177451584363,0.0177451584363,0.090160839344,0.0194230361695,0.395705006816,0.355533134076,0.655716574213
 02/19  12:00:00,1.4567794639,0.115514181487,0.0,0.0910178254186,0.0,0.00232445982336,0.00232445982336,0.00232445982336,0.090160839344,0.0194230361695,0.413520643025,0.355642059669,0.559064425869
 02/19  13:00:00,1.3602653196,0.0240837068846,0.0,0.0,0.0,0.0,0.0,0.0,0.090160839344,0.0194230361695,0.39956426318,0.349651152079,0.484822028823
 02/19  14:00:00,1.28811582769,0.0249165079638,0.0,0.0,0.0,0.0,0.0,0.0,0.090160839344,0.0194230361695,0.361343598785,0.361741892852,0.438802460536
 02/19  15:00:00,1.24221165069,0.0263195151873,0.0,0.0,0.0,0.0,0.0,0.0,0.0957958818448,0.0206369737848,0.331676763602,0.382110978658,0.395347052799
 02/19  16:00:00,1.29683758101,0.0277825441102,0.0,0.0,0.0,0.0,0.0,0.0,0.112701089013,0.0242788037928,0.339830371887,0.403351469205,0.40003184711
 02/19  17:00:00,1.5512015033,0.032861880422,0.0,0.0,0.0,0.0,0.0,0.0,0.174686636187,0.0376321347236,0.389541408607,0.47709409536,0.45560322842
 02/19  18:00:00,2.05406298748,0.0399219328141,0.0,0.0,0.0,0.0,0.0,0.0,0.338103187372,0.0728363942165,0.48031520192,0.579593077948,0.566571126025
 02/19  19:00:00,2.48971225924,0.0433431696799,0.0,0.0,0.0,0.0,0.0,0.0,0.580410413235,0.125035814648,0.432484217059,0.629263148149,0.675874666151
 02/19  20:00:00,2.61868363862,0.044738674191,0.0,0.0,0.0,0.0,0.0,0.0,0.74382696442,0.160240091303,0.349483984996,0.649523308363,0.698965289535
 02/19  21:00:00,2.48112306227,0.0462767302382,0.0,0.0,0.0,0.0,0.0,0.0,0.693111422582,0.149314618441,0.310626769787,0.671853054836,0.639573196627
 02/19  22:00:00,2.22548148292,0.0451963396489,0.0,0.0,0.0,0.0,0.0,0.0,0.574775370734,0.123821877033,0.293847511999,0.656167769509,0.560224953644
 02/19  23:00:00,1.77814011146,0.0391116398722,0.0,0.0,0.0,0.0,0.0,0.0,0.428264026716,0.0922594475479,0.234076814023,0.567829113952,0.439066709222
 02/19  24:00:00,1.33562343909,0.311056567595,0.0,0.277069280309,0.0,0.00710562246451,0.00710562246451,0.00710562246451,0.298657810201,0.0643388309091,0.151364647498,0.493432934242,0.304079593773
 02/20  01:00:00,0.869028872406,0.913355547976,0.0,0.885242884519,0.0,0.0228197307937,0.0228197307937,0.0228197307937,0.152146386518,0.0327763842622,0.0862813993051,0.408144195277,0.150216776249
 02/20  02:00:00,0.697047068687,1.16795436472,0.0,1.14207000685,0.0,0.0294014427178,0.0294014427178,0.0294014427178,0.090160839344,0.0194230361695,0.07215281313,0.37579329429,0.0934716430354
 02/20  03:00:00,0.639456419552,1.5185519239,0.0,1.49296767453,0.0,0.0383812768329,0.0383812768329,0.0383812768329,0.0619855790406,0.0133533395118,0.0596311906089,0.371436270588,0.0780247629693
 02/20  04:00:00,0.638977319484,1.80860651488,0.0,1.78338239571,0.0,0.0457927170274,0.0457927170274,0.0457927170274,0.0619855790406,0.0133533395118,0.0525294584498,0.366207842146,0.0824643833084
 02/20  05:00:00,0.687083744087,2.05319473154,0.0,2.02892345685,0.0,0.0519761265717,0.0519761265717,0.0519761265717,0.0619855790406,0.0133533395118,0.06307140009,0.352374291893,0.12767900698
 02/20  06:00:00,0.950568742816,2.25879212748,0.0,2.23170733563,0.0,0.0570197240143,0.0570197240143,0.0570197240143,0.0676206374745,0.0145672805595,0.0759011793751,0.393221389098,0.325594532295
 02/20  07:00:00,1.51630158764,2.50292005871,0.0,2.47162624518,0.0,0.0630432725798,0.0630432725798,0.0630432725798,0.129606216515,0.0279206166389,0.129674584873,0.454328646517,0.695084250516
 02/20  08:00:00,1.87975793205,1.85507238032,0.0,1.82182035885,0.0,0.0460594206867,0.0460594206867,0.0460594206867,0.25921243303,0.0558412332777,0.207318086672,0.482758226172,0.796924532213
 02/20  09:00:00,1.77671500837,1.30500249837,0.0,1.27688983492,0.0,0.032228966565,0.032228966565,0.032228966565,0.231037140861,0.049771545201,0.268600928953,0.408144195277,0.770288231516
 02/20  10:00:00,1.53702854556,0.699117898157,0.0,0.675191748233,0.0,0.0170601733979,0.0170601733979,0.0170601733979,0.112701089013,0.0242788037928,0.329942516084,0.347363714635,0.689038248639
 02/20  11:00:00,1.43058453138,0.46666998119,0.0,0.442181127834,0.0,0.0112426726612,0.0112426726612,0.0112426726612,0.090160839344,0.0194230361695,0.344788777527,0.355533134076,0.592792071606
 02/20  12:00:00,1.34940788756,0.024496356068,0.0,0.0,0.0,0.0,0.0,0.0,0.090160839344,0.0194230361695,0.361031883506,0.355642059669,0.506506068867
 02/20  13:00:00,1.26656061162,0.0240837068846,0.0,0.0,0.0,0.0,0.0,0.0,0.090160839344,0.0194230361695,0.351753757089,0.349651152079,0.43892782694
 02/20  14:00:00,1.20437844443,0.0249165079638,0.0,0.0,0.0,0.0,0.0,0.0,0.090160839344,0.0194230361695,0.31775556627,0.361741892852,0.39865310979
 02/20  15:00:00,1.16677188288,0.0263195151873,0.0,0.0,0.0,0.0,0.0,0.0,0.0957958818448,0.0206369737848,0.292551191427,0.382110978658,0.359032857169
 02/20  16:00:00,1.22367537003,0.0277825441102,0.0,0.0,0.0,0.0,0.0,0.0,0.112701089013,0.0242788037928,0.302771399031,0.403351469205,0.363928608988
 02/20  17:00:00,1.47133647991,0.032861880422,0.0,0.0,0.0,0.0,0.0,0.0,0.174686636187,0.0376321347236,0.353623489359,0.47709409536,0.411656124282
 02/20  18:00:00,1.9663050492,0.0399219328141,0.0,0.0,0.0,0.0,0.0,0.0,0.338103187372,0.0728363942165,0.444963271704,0.579593077948,0.514165117962
 02/20  19:00:00,2.38826923694,0.0433431696799,0.0,0.0,0.0,0.0,0.0,0.0,0.580410413235,0.125035814648,0.398173901519,0.629263148149,0.608741959389
 02/20  20:00:00,2.50957919906,0.044738674191,0.0,0.0,0.0,0.0,0.0,0.0,0.74382696442,0.160240091303,0.315239230802,0.649523308363,0.624105604172
 02/20  21:00:00,2.37687569658,0.104946679501,0.0,0.0586699492629,0.0,0.00149568015546,0.00149568015546,0.00149568015546,0.693111422582,0.149314618441,0.275771399459,0.671853054836,0.568685521106
 02/20  22:00:00,2.14746375606,0.70995135569,0.0,0.664755016041,0.0,0.017090602534,0.017090602534,0.017090602534,0.574775370734,0.123821877033,0.258240654531,0.656167769509,0.50072348172
 02/20  23:00:00,1.73830734924,1.41573023823,0.0,1.37661859836,0.0,0.035432666793,0.035432666793,0.035432666793,0.428264026716,0.0922594475479,0.205783602099,0.567829113952,0.392094492128
 02/20  24:00:00,1.34098955278,2.27599841196,0.0,2.24201112468,0.0,0.0574334765949,0.0574334765949,0.0574334765949,0.298657810201,0.0643388309091,0.135829802162,0.493432934242,0.274652698672
 02/21  01:00:00,0.921053613709,2.97632569927,0.0,2.94821303581,0.0,0.0750001661345,0.0750001661345,0.0750001661345,0.152146386518,0.0327763842622,0.0862813993051,0.408144195277,0.150061082212
 02/21  02:00:00,0.759621773443,3.6652065922,0.0,3.63932223433,0.0,0.0920555962299,0.0920555962299,0.0920555962299,0.090160839344,0.0194230361695,0.07215281313,0.37579329429,0.0933921942797
 02/21  03:00:00,0.702291252016,4.05081198532,0.0,4.02522773595,0.0,0.101272351929,0.101272351929,0.101272351929,0.0619855790406,0.0133533395118,0.0596311906089,0.371436270588,0.0779685203371
