Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 05/03  05:00:00,0.565115820917,3.27520267707,0.0,2.68925649391,0.0720061131157,0.0720061131157,0.0720061131157,0.0553655085521,0.0114711086088,0.0862682554934,0.324656835147,0.563582584194
 05/03  06:00:00,0.692497026465,3.60698635807,0.0,2.56256269999,0.0686138269291,0.0686138269291,0.0686138269291,0.0786772929375,0.01630104525,0.138447814423,0.375109046925,1.01858471867
 05/03  07:00:00,0.864142317122,3.51477936437,0.0,2.34337844942,0.0627450650705,0.0627450650705,0.0627450650705,0.131128821562,0.0271684230023,0.214170541178,0.398581466308,1.14394510591
 05/03  08:00:00,0.805447579305,3.31183544514,0.0,2.17741849712,0.0583014089427,0.0583014089427,0.0583014089427,0.0990751249114,0.0205272453338,0.275218193109,0.336977607008,1.11120464738
 05/03  09:00:00,0.751393337404,2.8793896254,0.0,1.84850786198,0.0494946712991,0.0494946712991,0.0494946712991,0.052451528625,0.0108673663505,0.336436577975,0.286795193154,1.01112621851
 05/03  10:00:00,0.769456275174,3.01027008983,0.0,2.09748503878,0.0561611528326,0.0561611528326,0.0561611528326,0.0437096094805,0.00905613957553,0.351641232033,0.293540141252,0.892564888441
 05/03  11:00:00,0.768631856513,2.30202242705,0.0,1.49511882638,0.0400325129184,0.0400325129184,0.0400325129184,0.0437096094805,0.00905613957553,0.366855520645,0.293630073894,0.786677243161
 05/03  12:00:00,0.743578488665,1.82888356128,0.0,1.10487927325,0.0295836645217,0.0295836645217,0.0295836645217,0.0437096094805,0.00905613957553,0.357197296466,0.288683778621,0.704118650167
 05/03  13:00:00,0.71528833124,1.56323201653,0.0,0.887574295653,0.0237652210847,0.0237652210847,0.0237652210847,0.0437096094805,0.00905613957553,0.324743059292,0.298666301807,0.655084448808
 05/03  14:00:00,0.703425136969,1.38114676421,0.0,0.753076321727,0.0201639742917,0.0201639742917,0.0201639742917,0.0437096094805,0.00905613957553,0.299663707888,0.315483705733,0.6063387236
 05/03  15:00:00,0.729828650339,1.40042213048,0.0,0.764856423591,0.0204793920844,0.0204793920844,0.0204793920844,0.0437096094805,0.00905613957553,0.308214938409,0.33302057079,0.612625981972
 05/03  16:00:00,0.838976394076,1.39962918841,0.0,0.701069369807,0.0187714635843,0.0187714635843,0.0187714635843,0.0466235825286,0.00965988183384,0.354668497169,0.39390496896,0.671426144512
 05/03  17:00:00,1.03371398672,1.96970890914,0.0,1.13965088848,0.0305146909467,0.0305146909467,0.0305146909467,0.0582794816002,0.0120748508671,0.438965378865,0.478531584437,0.797094943067
 05/03  18:00:00,1.10421498919,1.64839634742,0.0,0.699491071106,0.0187292038909,0.0187292038909,0.0187292038909,0.101989091081,0.0211309861669,0.397476839177,0.519540868877,0.91311732307
 05/03  19:00:00,1.14056164137,1.73061282322,0.0,0.761695544242,0.0203947580465,0.0203947580465,0.0203947580465,0.203978182161,0.0422619865861,0.322310374418,0.536268340162,0.931977073821
 05/03  20:00:00,1.31158374822,1.75561392418,0.0,0.854259077231,0.0228731903723,0.0228731903723,0.0228731903723,0.358418801867,0.074260336253,0.2859788881,0.554704531631,0.863144686718
 05/03  21:00:00,1.41905621735,1.78364215956,0.0,0.966978483457,0.0258913057263,0.0258913057263,0.0258913057263,0.469149791456,0.0972025591715,0.269710329714,0.541754231282,0.779345581872
 05/03  22:00:00,1.17923606553,1.94370954156,0.0,1.26584262319,0.0338935342607,0.0338935342607,0.0338935342607,0.367160769164,0.0760715730046,0.217943329922,0.468818859175,0.645572890272
 05/03  23:00:00,0.924738405356,2.1968438055,0.0,1.66783680417,0.0446571183712,0.0446571183712,0.0446571183712,0.256429710786,0.0531293500861,0.147779360955,0.407394865157,0.500944091832
 05/03  24:00:00,0.670368925375,2.6664701141,0.0,2.29563374184,0.0614666779689,0.0614666779689,0.0614666779689,0.131128821562,0.0271684230023,0.0982793958339,0.336977607008,0.347624071613
 05/04  01:00:00,0.577088302751,3.01150525697,0.0,2.71238200009,0.0726253094687,0.0726253094687,0.0726253094687,0.0786772929375,0.01630104525,0.0838690425574,0.310267612537,0.277750842359
 05/04  02:00:00,0.538129124207,3.31276921558,0.0,3.03291966106,0.0812078567736,0.0812078567736,0.0812078567736,0.052451528625,0.0108673663505,0.0715840655737,0.306670306884,0.258724936101
 05/04  03:00:00,0.53192150156,3.52639473861,0.0,3.24136062041,0.0867889619344,0.0867889619344,0.0867889619344,0.052451528625,0.0108673663505,0.064112104549,0.302353540101,0.264206855116
 05/04  04:00:00,0.537829943112,3.86094533082,0.0,3.52108805634,0.0942787961836,0.0942787961836,0.0942787961836,0.052451528625,0.0108673663505,0.0739521572983,0.290932094654,0.319816764052
 05/04  05:00:00,0.595017360795,4.39176653206,0.0,3.80600765315,0.101907652993,0.101907652993,0.101907652993,0.0553655085521,0.0114711086088,0.0862682554934,0.324656835147,0.563395279944
 05/04  06:00:00,0.722712674819,4.7349143485,0.0,3.69104506125,0.0988294752832,0.0988294752832,0.0988294752832,0.0786772929375,0.01630104525,0.138447814423,0.375109046925,1.01803034784
 05/04  07:00:00,0.890038531426,4.4813411102,0.0,3.31054025655,0.0886412793746,0.0886412793746,0.0886412793746,0.131128821562,0.0271684230023,0.214170541178,0.398581466308,1.14334504462
 05/04  08:00:00,0.822927131792,3.96399719299,0.0,2.83023807041,0.0757809614305,0.0757809614305,0.0757809614305,0.0990751249114,0.0205272453338,0.275218193109,0.336977607008,1.11054682194
 05/04  09:00:00,0.759226954569,3.17134523378,0.0,2.14107476943,0.0573282884641,0.0573282884641,0.0573282884641,0.052451528625,0.0108673663505,0.336436577975,0.286795193154,1.01051491945
 05/04  10:00:00,0.7688781317,2.9881378761,0.0,2.07589275965,0.0555830093579,0.0555830093579,0.0555830093579,0.0437096094805,0.00905613957553,0.351641232033,0.293540141252,0.892024953847
