Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 03/15  22:00:00,1.46829523303,2.56570163827,0.0,1.7312199053,0.0463542308482,0.0463542308482,0.0463542308482,0.49298706793,0.102141373255,0.269710329714,0.541754231282,0.797163638742
 03/15  23:00:00,1.20944187418,2.96914240311,0.0,2.27765848906,0.0609853820837,0.0609853820837,0.0609853820837,0.36974028375,0.0766060192523,0.217943329922,0.468818859175,0.659189885957
 03/15  24:00:00,0.957286511492,3.31378684713,0.0,2.77574445011,0.0743218690027,0.0743218690027,0.0743218690027,0.258818198625,0.0536242177523,0.147779360955,0.407394865157,0.509979487509
 03/16  01:00:00,0.695804913427,3.60564505053,0.0,3.23053134216,0.0864990028931,0.0864990028931,0.0864990028931,0.131463204357,0.0272377033354,0.0982793958339,0.336977607008,0.35190140773
 03/16  02:00:00,0.598717530762,3.84953699964,0.0,3.54818086407,0.0950042189101,0.0950042189101,0.0950042189101,0.0780562668386,0.0161723899184,0.0838690425574,0.310267612537,0.27998372105
 03/16  03:00:00,0.561553964294,4.14612822198,0.0,3.86470664961,0.103479346355,0.103479346355,0.103479346355,0.0534069306393,0.0110653148421,0.0715840655737,0.306670306884,0.26029695396
 03/16  04:00:00,0.557483347479,4.43976787948,0.0,4.15295967714,0.111197457347,0.111197457347,0.111197457347,0.0534069306393,0.0110653148421,0.064112104549,0.302353540101,0.265980939254
 03/16  05:00:00,0.5629261076,4.75874204612,0.0,4.41529502292,0.118221610166,0.118221610166,0.118221610166,0.0534069306393,0.0110653148421,0.0739521572983,0.290932094654,0.323406512769
 03/16  06:00:00,0.616665078886,5.11448825178,0.0,4.51757978886,0.120960333096,0.120960333096,0.120960333096,0.0575151613646,0.011916493784,0.0862682554934,0.324656835147,0.574544863955
 03/16  07:00:00,0.770086791862,6.00199037091,0.0,4.93268796802,0.132075050704,0.132075050704,0.132075050704,0.0903809658932,0.0187259139169,0.138447814423,0.375109046925,1.04346346348
 03/16  08:00:00,0.955838591702,5.65683003308,0.0,4.45638566091,0.119321831411,0.119321831411,0.119321831411,0.160220812555,0.0331959402508,0.214170541178,0.398581466308,1.17298856314
 03/16  09:00:00,0.889353283539,5.1987070058,0.0,4.03608096966,0.108067974737,0.108067974737,0.108067974737,0.127354994268,0.0263865144169,0.275218193109,0.336977607008,1.1394137355
 03/16  10:00:00,0.800998267144,4.15862218243,0.0,3.1023929961,0.0830680381407,0.0830680381407,0.0830680381407,0.0657316090573,0.0136188488172,0.336436577975,0.286795193154,1.03647364143
 03/16  11:00:00,0.806215707338,3.96769124298,0.0,3.03315240382,0.0812140885709,0.0812140885709,0.0812140885709,0.0534069306393,0.0110653148421,0.351641232033,0.293540141252,0.914318676549
 03/16  12:00:00,0.799619046277,3.04051770676,0.0,2.21520671231,0.059313206257,0.059313206257,0.059313206257,0.0534069306393,0.0110653148421,0.366855520645,0.293630073894,0.80508463693
 03/16  13:00:00,0.773306142553,2.51771526522,0.0,1.77792649989,0.0476048219841,0.0476048219841,0.0476048219841,0.0534069306393,0.0110653148421,0.357197296466,0.288683778621,0.719903127473
 03/16  14:00:00,0.744700934459,2.23862940048,0.0,1.54885513162,0.0414713278779,0.0414713278779,0.0414713278779,0.0534069306393,0.0110653148421,0.324743059292,0.298666301807,0.6692009968
 03/16  15:00:00,0.724741479402,1.75269231424,0.0,1.11198113776,0.029773820299,0.029773820299,0.029773820299,0.0534069306393,0.0110653148421,0.299663707888,0.315483705733,0.618979457598
 03/16  16:00:00,0.757333635175,1.63277564428,0.0,0.984448342871,0.0263590694654,0.0263590694654,0.0263590694654,0.0616233852109,0.0127676713006,0.308214938409,0.33302057079,0.625387576485
 03/16  17:00:00,0.90518300697,1.72877506903,0.0,1.01567813948,0.0271952620237,0.0271952620237,0.0271952620237,0.0944891759818,0.0195771028354,0.354668497169,0.39390496896,0.685963255456
