Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 02/03  18:00:00,2.17064690822,7.82628710158,0.0,7.78636516876,0.0,0.196774705658,0.196774705658,0.196774705658,0.338103187372,0.0728363942165,0.444963271704,0.579593077948,0.521732271318
 02/03  19:00:00,2.56306587707,6.73870074892,0.0,6.69535757924,0.0,0.166475441164,0.166475441164,0.166475441164,0.580410413235,0.125035814648,0.398173901519,0.629263148149,0.617063158359
 02/03  20:00:00,2.67767405687,6.48940110229,0.0,6.4446624281,0.0,0.159718929812,0.159718929812,0.159718929812,0.74382696442,0.160240091303,0.315239230802,0.649523308363,0.632481532165
 02/03  21:00:00,2.5455958266,6.61581323726,0.0,6.56953650702,0.0,0.162988519099,0.162988519099,0.162988519099,0.693111422582,0.149314618441,0.275771399459,0.671853054836,0.57591281218
 02/03  22:00:00,2.30909484023,6.99145361389,0.0,6.94625727424,0.0,0.172440992457,0.172440992457,0.172440992457,0.574775370734,0.123821877033,0.258240654531,0.656167769509,0.50700417597
 02/03  23:00:00,1.89102789624,7.42544565902,0.0,7.38633401914,0.0,0.183357095043,0.183357095043,0.183357095043,0.428264026716,0.0922594475479,0.205783602099,0.567829113952,0.396890610877
 02/03  24:00:00,1.48461188369,8.00833134996,0.0,7.97434406268,0.0,0.197880077907,0.197880077907,0.197880077907,0.298657810201,0.0643388309091,0.135829802162,0.493432934242,0.27782842827
 02/04  01:00:00,1.08113470262,8.73391440439,0.0,8.70580174093,0.0,0.21584009579,0.21584009579,0.21584009579,0.152146386518,0.0327763842622,0.0928550823819,0.408144195277,0.162728558386
 02/04  02:00:00,0.905350644478,9.2159570302,0.0,9.19007267233,0.0,0.227153344679,0.227153344679,0.227153344679,0.090160839344,0.0194230361695,0.0760998372053,0.37579329429,0.10007629279
 02/04  03:00:00,0.846691883392,9.68584117058,0.0,9.66025692121,0.0,0.238182295733,0.238182295733,0.238182295733,0.0619855790406,0.0133533395118,0.0622424290361,0.371436270588,0.0828479694812
 02/04  04:00:00,0.845200869934,9.99716566077,0.0,9.9719415416,0.0,0.245443338403,0.245443338403,0.245443338403,0.0619855790406,0.0133533395118,0.0538948626218,0.366207842146,0.087671908211
 02/04  05:00:00,0.897574324327,10.1589059719,0.0,10.1346346972,0.0,0.249143036541,0.249143036541,0.249143036541,0.0619855790406,0.0133533395118,0.0657425557055,0.352374291893,0.138331521635
 02/04  06:00:00,1.18019040197,10.274346305,0.0,10.2472615132,0.0,0.251524308893,0.251524308893,0.251524308893,0.0676206374745,0.0145672805595,0.0799978719753,0.393221389098,0.356614913968
 02/04  07:00:00,1.80391093362,10.9710161391,0.0,10.9397223255,0.0,0.268933069539,0.268933069539,0.268933069539,0.129606216515,0.0279206166389,0.14030009709,0.454328646517,0.766178287318
 02/04  08:00:00,2.18324528561,9.91526478456,0.0,9.88201276309,0.0,0.242266921005,0.242266921005,0.242266921005,0.25921243303,0.0558412332777,0.228479448591,0.482758226172,0.883043023537
 02/04  09:00:00,2.10355468399,9.71590745989,0.0,9.68779479643,0.0,0.237312999107,0.237312999107,0.237312999107,0.231037140861,0.049771545201,0.301038229845,0.408144195277,0.8596065737
 02/04  10:00:00,1.87347455483,9.24418216676,0.0,9.22025601684,0.0,0.226349695069,0.226349695069,0.226349695069,0.112701089013,0.0242788037928,0.37497357455,0.347363714635,0.771163677769
 02/04  11:00:00,1.79859376769,10.4083248259,0.0,10.3838359725,0.0,0.257757761633,0.257757761633,0.257757761633,0.090160839344,0.0194230361695,0.395705006816,0.355533134076,0.663369989649
 02/04  12:00:00,1.67620468812,8.76894685623,0.0,8.74445050016,0.0,0.215271958664,0.215271958664,0.215271958664,0.090160839344,0.0194230361695,0.413520643025,0.355642059669,0.565542151251
 02/04  13:00:00,1.57117984549,8.3340417337,0.0,8.30995802682,0.0,0.20511529684,0.20511529684,0.20511529684,0.090160839344,0.0194230361695,0.39956426318,0.349651152079,0.490621257876
 02/04  14:00:00,1.4840306756,7.70400127821,0.0,7.67908477025,0.0,0.190504089999,0.190504089999,0.190504089999,0.090160839344,0.0194230361695,0.361343598785,0.361741892852,0.444213218448
 02/04  15:00:00,1.42948968208,7.35375989607,0.0,7.32744038088,0.0,0.182256490809,0.182256490809,0.182256490809,0.0957958818448,0.0206369737848,0.331676763602,0.382110978658,0.400368593385
 02/04  16:00:00,1.47924175965,7.14108694,0.0,7.11330439589,0.0,0.177154821995,0.177154821995,0.177154821995,0.112701089013,0.0242788037928,0.339830371887,0.403351469205,0.405281203757
 02/04  17:00:00,1.72935672967,6.92941391393,0.0,6.8965520335,0.0,0.172123717889,0.172123717889,0.172123717889,0.174686636187,0.0376321347236,0.389541408607,0.47709409536,0.461634736901
 02/04  18:00:00,2.26935852399,8.32967671044,0.0,8.28975477763,0.0,0.208086953816,0.208086953816,0.208086953816,0.338103187372,0.0728363942165,0.48031520192,0.579593077948,0.573779708719
 02/04  19:00:00,2.6687447705,6.89880681932,0.0,6.85546364964,0.0,0.170454033156,0.170454033156,0.170454033156,0.580410413235,0.125035814648,0.432484217059,0.629263148149,0.684453144248
 02/04  20:00:00,2.78854706438,6.54298349872,0.0,6.49824482453,0.0,0.16099828399,0.16099828399,0.16099828399,0.74382696442,0.160240091303,0.349483984996,0.649523308363,0.707830431309
 02/04  21:00:00,2.64819118568,6.45284149707,0.0,6.40656476684,0.0,0.158975180678,0.158975180678,0.158975180678,0.693111422582,0.149314618441,0.310626769787,0.671853054836,0.647666139352
 02/04  22:00:00,2.3947835298,6.58385077654,0.0,6.53865443689,0.0,0.16229841329,0.16229841329,0.16229841329,0.574775370734,0.123821877033,0.293847511999,0.656167769509,0.567228587236
 02/04  23:00:00,1.95145513516,6.8066099015,0.0,6.76749826162,0.0,0.168169623026,0.168169623026,0.168169623026,0.428264026716,0.0922594475479,0.234076814023,0.567829113952,0.44421210989
 02/04  24:00:00,1.50757421739,7.10587378033,0.0,7.07188649304,0.0,0.175827591495,0.175827591495,0.175827591495,0.298657810201,0.0643388309091,0.151364647498,0.493432934242,0.307308403041
 02/05  01:00:00,1.04918424172,7.42532281687,0.0,7.39721015342,0.0,0.183923443491,0.183923443491,0.183923443491,0.152146386518,0.0327763842622,0.0928550823819,0.408144195277,0.162694749788
 02/05  02:00:00,0.867339636106,7.6358112674,0.0,7.60992690954,0.0,0.189160683051,0.189160683051,0.189160683051,0.090160839344,0.0194230361695,0.0760998372053,0.37579329429,0.100057946046
 02/05  03:00:00,0.801122250058,7.78284594759,0.0,7.75726169822,0.0,0.192625759818,0.192625759818,0.192625759818,0.0619855790406,0.0133533395118,0.0622424290361,0.371436270588,0.0828348720635
 02/05  04:00:00,0.793036029211,7.81598016022,0.0,7.79075604104,0.0,0.193293140282,0.193293140282,0.193293140282,0.0619855790406,0.0133533395118,0.0538948626218,0.366207842146,0.0876572656094
 02/05  05:00:00,0.842446066036,7.85352632508,0.0,7.82925505039,0.0,0.194044768866,0.194044768866,0.194044768866,0.0619855790406,0.0133533395118,0.0657425557055,0.352374291893,0.13830153102
