Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 02/22  09:00:00,1.00713657966,4.76273495185,0.0,3.59096387108,0.0961497541349,0.0961497541349,0.0961497541349,0.1994945911,0.041333037228,0.268600928953,0.386210268249,1.14516744696
 02/22  10:00:00,0.869518852171,3.9794538235,0.0,2.91517678099,0.078055235534,0.078055235534,0.078055235534,0.0973144732719,0.0201624582272,0.329942516084,0.328696169054,1.04163519884
 02/22  11:00:00,0.864498013245,3.70392981804,0.0,2.76197423564,0.0739531650047,0.0739531650047,0.0739531650047,0.0778515511019,0.0161299608809,0.344788777527,0.336426558731,0.918781240059
 02/22  12:00:00,0.851602052809,2.50192405233,0.0,1.66985015264,0.0447110267278,0.0447110267278,0.0447110267278,0.0778515511019,0.0161299608809,0.361031883506,0.336529630593,0.808892457367
 02/22  13:00:00,0.816654432225,1.66887453939,0.0,0.922877646782,0.0247104849896,0.0247104849896,0.0247104849896,0.0778515511019,0.0161299608809,0.351753757089,0.330860678163,0.723205949314
 02/22  14:00:00,0.777449796353,0.996947384048,0.0,0.30113616989,0.0080630632152,0.0080630632152,0.0080630632152,0.0778515511019,0.0161299608809,0.31775556627,0.342301654885,0.672232172825
 02/22  15:00:00,0.771740056832,0.736560209166,0.0,0.089986317303,0.00240942615822,0.00240942615822,0.00240942615822,0.0827172644472,0.0171380816544,0.292551191427,0.361576093145,0.621667153833
 02/22  16:00:00,0.822713615827,0.857623946381,0.0,0.203252398473,0.00544217899207,0.00544217899207,0.00544217899207,0.0973144732719,0.0201624582272,0.302771399031,0.381675106305,0.628080313323
 02/22  17:00:00,1.00935580859,0.975598020505,0.0,0.25547104823,0.00684035800909,0.00684035800909,0.00684035800909,0.150837388859,0.0312518152405,0.353623489359,0.45145475712,0.689029049648
 02/22  18:00:00,1.38989235982,1.92900615577,0.0,1.07206260802,0.0287049828065,0.0287049828065,0.0287049828065,0.291943351027,0.0604873746817,0.444963271704,0.548445379597,0.819164541749
 02/22  19:00:00,1.65909652862,1.54491889785,0.0,0.564787644042,0.0151224559931,0.0151224559931,0.0151224559931,0.501169368817,0.103836653457,0.398173901519,0.595446148832,0.939114655864
 02/22  20:00:00,1.73511439232,1.54468176125,0.0,0.543859774779,0.0145621024065,0.0145621024065,0.0145621024065,0.642275330985,0.133072212898,0.315239230802,0.61461751523,0.958484791813
 02/22  21:00:00,1.67034440969,1.71519167351,0.0,0.784106032087,0.020994809446,0.020994809446,0.020994809446,0.598483842089,0.123999111684,0.275771399459,0.635747247013,0.887292950385
 02/22  22:00:00,1.52530563508,2.02648114981,0.0,1.18316842557,0.0316798935614,0.0316798935614,0.0316798935614,0.496303655472,0.102828532683,0.258240654531,0.620904898834,0.800542430658
 02/22  23:00:00,1.24926916549,2.3574612118,0.0,1.65867128393,0.0444117072368,0.0444117072368,0.0444117072368,0.369794902129,0.0766173355626,0.205783602099,0.537313618463,0.661777719958
 02/22  24:00:00,0.988897657033,2.7656899488,0.0,2.22182875437,0.0594905145615,0.0594905145615,0.0594905145615,0.257883288821,0.0534305150148,0.135829802162,0.466915536473,0.51169827445
 02/23  01:00:00,0.723459472604,3.25607767239,0.0,2.87673805432,0.0770260204679,0.0770260204679,0.0770260204679,0.131374466689,0.0272193178942,0.0862813993051,0.386210268249,0.352735984263
 02/23  02:00:00,0.628597391288,3.72283764239,0.0,3.41794682721,0.0915171410463,0.0915171410463,0.0915171410463,0.0778515511019,0.0161299608809,0.07215281313,0.355597925129,0.280395876124
 02/23  03:00:00,0.591798805076,4.04698713892,0.0,3.76210962455,0.100732262539,0.100732262539,0.100732262539,0.0535229499812,0.0110893513124,0.0596311906089,0.351475050635,0.260666574609
 02/23  04:00:00,0.586279016105,4.29616227088,0.0,4.00596685613,0.10726165512,0.10726165512,0.10726165512,0.0535229499812,0.0110893513124,0.0525294584498,0.346527601241,0.266325274137
 02/23  05:00:00,0.587997854732,4.5124445355,0.0,4.16533000151,0.111528678626,0.111528678626,0.111528678626,0.0535229499812,0.0110893513124,0.06307140009,0.333437474722,0.32414609114
 02/23  06:00:00,0.64839135111,4.88120544596,0.0,4.27878924557,0.114566603488,0.114566603488,0.114566603488,0.0583886702053,0.0120974749363,0.0759011793751,0.372089423106,0.576785264164
 02/23  07:00:00,0.83712919845,5.82478515307,0.0,4.74671145977,0.127095441834,0.127095441834,0.127095441834,0.111911613308,0.0231868205478,0.129674584873,0.429912737888,1.04845966697
 02/23  08:00:00,1.07398088372,5.2924849937,0.0,4.08222194402,0.109303421124,0.109303421124,0.109303421124,0.223823226615,0.0463736553479,0.207318086672,0.456814493963,1.17879592798
 02/23  09:00:00,1.00980555878,4.86227930278,0.0,3.69064387189,0.0988187332487,0.0988187332487,0.0988187332487,0.1994945911,0.041333037228,0.268600928953,0.386210268249,1.14503179707
 02/23  10:00:00,0.880596166493,4.3930421316,0.0,3.32888803669,0.089132549856,0.089132549856,0.089132549856,0.0973144732719,0.0201624582272,0.329942516084,0.328696169054,1.04151225125
