2016,0,0.1291,25,0.06,,,,
2016,1,0.1592,25,0.06,,,,
2016,2,0.085,25,0.06,,,,
2016,3,0,0,0.06,,,,
2016,4,0,0,0.06,,,,
2016,5,0,0,0.06,,,,
2016,6,0.1376,25,0.06,,,,
2016,7,0.6236,25,0.06,,,,
2016,8,63.2823,75,0.06,,,,
2016,9,238.1539,225,0.06,,,,
2016,10,396.1873,375,0.06,,,,
2016,11,507.8751,525,0.06,,,,
2016,12,552.7765,575,0.06,,,,
2016,13,566.3759,575,0.06,,,,
2016,14,487.8926,475,0.06,,,,
2016,15,379.9435,375,0.06,,,,
2016,16,182.4595,175,0.06,,,,
2016,17,47.6196,25,0.09,,,,
2016,18,0.3567,25,0.09,,,,
2016,19,0.0417,25,0.09,,,,
2016,20,0.0479,25,0.09,,,,
2016,21,0.0757,25,0.09,,,,
2016,22,0.068,25,0.06,,,,
2016,23,0.0742,25,0.06,,,,
2016,0,0.0417,25,0.06,,,,
2016,1,0,0,0.06,,,,
2016,2,0.0448,25,0.06,,,,
2016,3,0.1036,25,0.06,,,,
2016,4,0.1183,25,0.06,,,,
2016,5,0.126,25,0.06,,,,
2016,6,0.1376,25,0.06,,,,
2016,7,0.8284,25,0.06,,,,
2016,8,51.2448,75,0.06,,,,
2016,9,201.6727,225,0.06,,,,
2016,10,273.4113,275,0.06,,,,
2016,11,348.8651,325,0.06,,,,
2016,12,417.9953,425,0.06,,,,
2016,13,453.4913,475,0.06,,,,
2016,14,478.7776,475,0.06,,,,
2016,15,385.9858,375,0.06,,,,
2016,16,183.261,175,0.06,,,,
2016,17,39.412,25,0.09,,,,
2016,18,0.5698,25,0.09,,,,
2016,19,0.0688,25,0.09,,,,
2016,20,0.0587,25,0.09,,,,
2016,21,0.0804,25,0.09,,,,
2016,22,0.0842,25,0.06,,,,
2016,23,0.0224,25,0.06,,,,
2016,0,0.0819,25,0.06,,,,
2016,1,0.1322,25,0.06,,,,
2016,2,0.1523,25,0.06,,,,
2016,3,0.1616,25,0.06,,,,
2016,4,0.0325,25,0.06,,,,
2016,5,0.0093,25,0.06,,,,
2016,6,0.1067,25,0.06,,,,
2016,7,0.9991,25,0.06,,,,
2016,8,41.4214,25,0.06,,,,
2016,9,169.8998,175,0.06,,,,
2016,10,278.5964,275,0.06,,,,
2016,11,334.2887,325,0.06,,,,
2016,12,416.2852,425,0.06,,,,
2016,13,350.7626,375,0.06,,,,
2016,14,369.5877,375,0.06,,,,
2016,15,300.3743,325,0.06,,,,
2016,16,229.4957,225,0.06,,,,
2016,17,45.9145,25,0.09,,,,
2016,18,0.3398,25,0.09,,,,
2016,19,0.061,25,0.09,,,,
2016,20,0.0873,25,0.09,,,,
2016,21,0.1059,25,0.09,,,,
2016,22,0.0664,25,0.06,,,,
2016,23,0.0858,25,0.06,,,,
2016,0,0.0564,25,0.06,,,,
2016,1,0,0,0.06,,,,
2016,2,0.0765,25,0.06,,,,
2016,3,0.0827,25,0.06,,,,
2016,4,0.0811,25,0.06,,,,
2016,5,0.0773,25,0.06,,,,
2016,6,0.0695,25,0.06,,,,
2016,7,0.3824,25,0.06,,,,
2016,8,7.8456,25,0.06,,,,
2016,9,140.7529,125,0.06,,,,
2016,10,313.683,325,0.06,,,,
2016,11,392.6038,375,0.06,,,,
2016,12,524.844,525,0.06,,,,
2016,13,484.51,475,0.06,,,,
2016,14,478.3701,475,0.06,,,,
2016,15,371.2531,375,0.06,,,,
2016,16,211.911,225,0.06,,,,
2016,17,60.0705,75,0.09,,,,
2016,18,0.4563,25,0.09,,,,
2016,19,0.0363,25,0.09,,,,
2016,20,0.0518,25,0.09,,,,
2016,21,0.0757,25,0.09,,,,
2016,22,0.0889,25,0.06,,,,
2016,23,0.061,25,0.06,,,,
2016,0,0.044,25,0.06,,,,
2016,1,0.0695,25,0.06,,,,
2016,2,0.085,25,0.06,,,,
2016,3,0.0711,25,0.06,,,,
2016,4,0.0618,25,0.06,,,,
2016,5,0.0433,25,0.06,,,,
2016,6,0.0618,25,0.06,,,,
2016,7,0.0873,25,0.06,,,,
2016,8,4.6976,25,0.06,,,,
2016,9,14.1871,25,0.06,,,,
2016,10,33.7615,25,0.06,,,,
2016,11,46.0909,25,0.06,,,,
2016,12,48.1909,25,0.06,,,,
2016,13,47.3012,25,0.06,,,,
2016,14,92.7087,75,0.06,,,,
2016,15,258.7096,275,0.06,,,,
2016,16,98.1155,75,0.06,,,,
2016,17,53.2925,75,0.09,,,,
2016,18,1.4129,25,0.09,,,,
2016,19,0.0518,25,0.09,,,,
2016,20,0.0572,25,0.09,,,,
2016,21,0.0595,25,0.09,,,,
2016,22,0.0657,25,0.06,,,,
2016,23,0.0989,25,0.06,,,,
2016,0,0.0982,25,0.06,,,,
2016,1,0.1229,25,0.06,,,,
2016,2,0.1461,25,0.06,,,,
2016,3,0.0209,25,0.06,,,,
2016,4,0.0008,25,0.06,,,,
2016,5,0.0557,25,0.06,,,,
2016,6,0.0549,25,0.06,,,,
2016,7,0.5139,25,0.06,,,,
2016,8,14.9637,25,0.06,,,,
2016,9,59.2476,75,0.06,,,,
2016,10,118.4258,125,0.06,,,,
2016,11,43.0343,25,0.06,,,,
2016,12,29.0526,25,0.06,,,,
2016,13,83.094,75,0.06,,,,
2016,14,248.3368,225,0.06,,,,
2016,15,25.2711,25,0.06,,,,
2016,16,29.7457,25,0.06,,,,
2016,17,12.5494,25,0.09,,,,
2016,18,0.4845,25,0.09,,,,
2016,19,0.0487,25,0.09,,,,
2016,20,0.0734,25,0.09,,,,
2016,21,0.0665,25,0.09,,,,
2016,22,0.0541,25,0.06,,,,
2016,23,0.0889,25,0.06,,,,
2016,0,0.0618,25,0.06,,,,
2016,1,0.051,25,0.06,,,,
2016,2,0.058,25,0.06,,,,
2016,3,0.0402,25,0.06,,,,
2016,4,0.0657,25,0.06,,,,
2016,5,0.0781,25,0.06,,,,
2016,6,0.0688,25,0.06,,,,
2016,7,0.6461,25,0.06,,,,
2016,8,56.1717,75,0.06,,,,
2016,9,222.8231,225,0.06,,,,
2016,10,391.7982,375,0.06,,,,
2016,11,450.1983,475,0.06,,,,
2016,12,497.0485,475,0.06,,,,
2016,13,575.4548,575,0.06,,,,
2016,14,506.5141,525,0.06,,,,
2016,15,383.5784,375,0.06,,,,
2016,16,260.027,275,0.06,,,,
2016,17,62.2924,75,0.09,,,,
2016,18,0.82,25,0.09,,,,
2016,19,0.0448,25,0.09,,,,
2016,20,0.0595,25,0.09,,,,
2016,21,0.0835,25,0.09,,,,
2016,22,0.085,25,0.06,,,,
2016,23,0.1128,25,0.06,,,,
2016,0,0.1252,25,0.06,,,,
2016,1,0.0812,25,0.06,,,,
2016,2,0.0719,25,0.06,,,,
2016,3,0.0541,25,0.06,,,,
2016,4,0.0487,25,0.06,,,,
2016,5,0.1044,25,0.06,,,,
2016,6,0.0827,25,0.06,,,,
2016,7,0.9412,25,0.06,,,,
2016,8,61.0213,75,0.06,,,,
2016,9,232.4601,225,0.06,,,,
2016,10,390.6287,375,0.06,,,,
2016,11,507.7939,525,0.06,,,,
2016,12,565.8442,575,0.06,,,,
2016,13,565.6943,575,0.06,,,,
2016,14,507.9386,525,0.06,,,,
2016,15,392.4966,375,0.06,,,,
2016,16,206.4418,225,0.06,,,,
2016,17,30.4268,25,0.09,,,,
2016,18,0.6896,25,0.09,,,,
2016,19,0.0634,25,0.09,,,,
2016,20,0.0757,25,0.09,,,,
2016,21,0.1043,25,0.09,,,,
2016,22,0.0417,25,0.06,,,,
2016,23,0.1422,25,0.06,,,,
2016,0,0.1345,25,0.06,,,,
2016,1,0.0966,25,0.06,,,,
2016,2,0.0773,25,0.06,,,,
2016,3,0.0796,25,0.06,,,,
2016,4,0,0,0.06,,,,
2016,5,0,0,0.06,,,,
2016,6,0,0,0.06,,,,
2016,7,0.7085,25,0.06,,,,
2016,8,29.5637,25,0.06,,,,
2016,9,126.6949,125,0.06,,,,
2016,10,237.8208,225,0.06,,,,
2016,11,336.8449,325,0.06,,,,
2016,12,354.2034,375,0.06,,,,
2016,13,248.1241,225,0.06,,,,
2016,14,238.7921,225,0.06,,,,
2016,15,149.1744,125,0.06,,,,
2016,16,86.3266,75,0.06,,,,
2016,17,4.7678,25,0.09,,,,
2016,18,0.1283,25,0.09,,,,
2016,19,0.0626,25,0.09,,,,
2016,20,0.0827,25,0.09,,,,
2016,21,0.0757,25,0.09,,,,
2016,22,0.0688,25,0.06,,,,
2016,23,0.0742,25,0.06,,,,
2016,0,0.078,25,0.06,,,,
2016,1,0.0479,25,0.06,,,,
2016,2,0.0603,25,0.06,,,,
2016,3,0.0371,25,0.06,,,,
2016,4,0.0471,25,0.06,,,,
2016,5,0.0572,25,0.06,,,,
2016,6,0.0734,25,0.06,,,,
2016,7,0.5548,25,0.06,,,,
2016,8,16.149,25,0.06,,,,
2016,9,72.411,75,0.06,,,,
2016,10,243.7297,225,0.06,,,,
2016,11,328.7902,325,0.06,,,,
2016,12,320.1031,325,0.06,,,,
2016,13,315.3517,325,0.06,,,,
2016,14,257.091,275,0.06,,,,
2016,15,128.1291,125,0.06,,,,
2016,16,87.1411,75,0.06,,,,
2016,17,27.0587,25,0.09,,,,
2016,18,0.3809,25,0.09,,,,
2016,19,0.0479,25,0.09,,,,
2016,20,0.0518,25,0.09,,,,
2016,21,0.044,25,0.09,,,,
2016,22,0.0456,25,0.06,,,,
2016,23,0.0456,25,0.06,,,,
2016,0,0.0495,25,0.06,,,,
2016,1,0.0525,25,0.06,,,,
2016,2,0.0456,25,0.06,,,,
2016,3,0.0587,25,0.06,,,,
2016,4,0.0533,25,0.06,,,,
2016,5,0.0727,25,0.06,,,,
2016,6,0.0781,25,0.06,,,,
2016,7,1.1002,25,0.06,,,,
2016,8,52.8948,75,0.06,,,,
2016,9,287.9577,275,0.06,,,,
2016,10,361.1731,375,0.06,,,,
2016,11,366.293,375,0.06,,,,
2016,12,393.425,375,0.06,,,,
2016,13,302.7185,325,0.06,,,,
2016,14,287.9824,275,0.06,,,,
2016,15,275.552,275,0.06,,,,
2016,16,195.0904,175,0.06,,,,
2016,17,37.4254,25,0.09,,,,
2016,18,0.6471,25,0.09,,,,
2016,19,0.0525,25,0.09,,,,
2016,20,0.0456,25,0.09,,,,
2016,21,0.0294,25,0.09,,,,
2016,22,0.0325,25,0.06,,,,
2016,23,0.058,25,0.06,,,,
2016,0,0.0765,25,0.06,,,,
2016,1,0.0688,25,0.06,,,,
2016,2,0.119,25,0.06,,,,
2016,3,0.1098,25,0.06,,,,
2016,4,0.0371,25,0.06,,,,
2016,5,0.1105,25,0.06,,,,
2016,6,0.1136,25,0.06,,,,
2016,7,0.9883,25,0.06,,,,
2016,8,64.9379,75,0.06,,,,
2016,9,249.0424,225,0.06,,,,
2016,10,413.8966,425,0.06,,,,
2016,11,532.0368,525,0.06,,,,
2016,12,596.7625,575,0.06,,,,
2016,13,601.4681,625,0.06,,,,
2016,14,540.0253,525,0.06,,,,
2016,15,427.1961,425,0.06,,,,
2016,16,266.9982,275,0.06,,,,
2016,17,80.0809,75,0.09,,,,
2016,18,0.6718,25,0.09,,,,
2016,19,0.0549,25,0.09,,,,
2016,20,0.0711,25,0.09,,,,
2016,21,0.0819,25,0.09,,,,
2016,22,0.0634,25,0.06,,,,
2016,23,0.0873,25,0.06,,,,
2016,0,0,0,0.06,,,,
2016,1,0.0788,25,0.06,,,,
2016,2,0.0665,25,0.06,,,,
2016,3,0.1059,25,0.06,,,,
2016,4,0,0,0.06,,,,
2016,5,0,0,0.06,,,,
2016,6,0.16,25,0.06,,,,
2016,7,4.4086,25,0.06,,,,
2016,8,22.0873,25,0.06,,,,
2016,9,127.0543,125,0.06,,,,
2016,10,272.4195,275,0.06,,,,
2016,11,428.2502,425,0.06,,,,
2016,12,515.1719,525,0.06,,,,
2016,13,546.7215,525,0.06,,,,
2016,14,522.972,525,0.06,,,,
2016,15,292.3022,275,0.06,,,,
2016,16,102.3317,125,0.06,,,,
2016,17,67.3503,75,0.09,,,,
2016,18,1.2785,25,0.09,,,,
2016,19,0.0626,25,0.09,,,,
2016,20,0.0788,25,0.09,,,,
2016,21,0.0626,25,0.09,,,,
2016,22,0.0332,25,0.06,,,,
2016,23,0.0556,25,0.06,,,,
2016,0,0.0796,25,0.06,,,,
2016,1,0.0757,25,0.06,,,,
2016,2,0.0688,25,0.06,,,,
2016,3,0.0997,25,0.06,,,,
2016,4,0.0804,25,0.06,,,,
2016,5,0.0626,25,0.06,,,,
2016,6,0.017,25,0.06,,,,
2016,7,0.8747,25,0.06,,,,
2016,8,56.5337,75,0.06,,,,
2016,9,209.7581,225,0.06,,,,
2016,10,354.108,375,0.06,,,,
2016,11,402.7747,425,0.06,,,,
2016,12,453.8463,475,0.06,,,,
2016,13,580.3834,575,0.06,,,,
2016,14,436.2183,425,0.06,,,,
2016,15,373.9721,375,0.06,,,,
2016,16,198.8485,175,0.06,,,,
2016,17,63.7532,75,0.09,,,,
2016,18,1.1058,25,0.09,,,,
2016,19,0.0641,25,0.09,,,,
2016,20,0.0325,25,0.09,,,,
2016,21,0.0811,25,0.09,,,,
2016,22,0.0749,25,0.06,,,,
2016,23,0.0425,25,0.06,,,,
2016,0,0.0046,25,0.06,,,,
2016,1,0.1005,25,0.06,,,,
2016,2,0.0703,25,0.06,,,,
2016,3,0.0155,25,0.06,,,,
2016,4,0.0966,25,0.06,,,,
2016,5,0.0819,25,0.06,,,,
2016,6,0.0448,25,0.06,,,,
2016,7,0.0788,25,0.06,,,,
2016,8,13.3707,25,0.06,,,,
2016,9,82.7291,75,0.06,,,,
2016,10,111.1941,125,0.06,,,,
2016,11,313.9606,325,0.06,,,,
2016,12,288.2296,275,0.06,,,,
2016,13,428.2082,425,0.06,,,,
2016,14,525.4692,525,0.06,,,,
2016,15,363.1114,375,0.06,,,,
2016,16,200.6701,225,0.06,,,,
2016,17,94.2996,75,0.09,,,,
2016,18,1.7677,25,0.09,,,,
2016,19,0.0085,25,0.09,,,,
2016,20,0.0549,25,0.09,,,,
2016,21,0.0811,25,0.09,,,,
2016,22,0.0896,25,0.06,,,,
2016,23,0.0981,25,0.06,,,,
2016,0,0.0873,25,0.06,,,,
2016,1,0.102,25,0.06,,,,
2016,2,0.0827,25,0.06,,,,
2016,3,0.0618,25,0.06,,,,
2016,4,0.0742,25,0.06,,,,
2016,5,0.0672,25,0.06,,,,
2016,6,0.0502,25,0.06,,,,
2016,7,0.1877,25,0.06,,,,
2016,8,26.2628,25,0.06,,,,
2016,9,151.6306,175,0.06,,,,
2016,10,254.8762,275,0.06,,,,
2016,11,465.1796,475,0.06,,,,
2016,12,428.2467,425,0.06,,,,
2016,13,538.5006,525,0.06,,,,
2016,14,447.9014,425,0.06,,,,
2016,15,252.9867,275,0.06,,,,
2016,16,158.0313,175,0.06,,,,
2016,17,98.0615,75,0.09,,,,
2016,18,1.0123,25,0.09,,,,
2016,19,0.044,25,0.09,,,,
2016,20,0.0742,25,0.09,,,,
2016,21,0.0742,25,0.09,,,,
2016,22,0.0719,25,0.06,,,,
2016,23,0.0734,25,0.06,,,,
2016,0,0.0711,25,0.06,,,,
2016,1,0.078,25,0.06,,,,
2016,2,0.0781,25,0.06,,,,
2016,3,0.0325,25,0.06,,,,
2016,4,0.0549,25,0.06,,,,
2016,5,0.0773,25,0.06,,,,
2016,6,0.0711,25,0.06,,,,
2016,7,1.2621,25,0.06,,,,
2016,8,52.0423,75,0.06,,,,
2016,9,212.7041,225,0.06,,,,
2016,10,363.0552,375,0.06,,,,
2016,11,481.1917,475,0.06,,,,
2016,12,442.7137,425,0.06,,,,
2016,13,582.468,575,0.06,,,,
2016,14,520.1594,525,0.06,,,,
2016,15,368.164,375,0.06,,,,
2016,16,126.9431,125,0.06,,,,
2016,17,75.8832,75,0.09,,,,
2016,18,0.884,25,0.09,,,,
2016,19,0.0046,25,0.09,,,,
2016,20,0.0348,25,0.09,,,,
2016,21,0.0865,25,0.09,,,,
2016,22,0.061,25,0.06,,,,
2016,23,0.0896,25,0.06,,,,
2016,0,0.0734,25,0.06,,,,
2016,1,0.0502,25,0.06,,,,
2016,2,0.0981,25,0.06,,,,
2016,3,0.0788,25,0.06,,,,
2016,4,0.0796,25,0.06,,,,
2016,5,0.0688,25,0.06,,,,
2016,6,0.0201,25,0.06,,,,
2016,7,0.323,25,0.06,,,,
2016,8,19.357,25,0.06,,,,
2016,9,181.9962,175,0.06,,,,
2016,10,226.0588,225,0.06,,,,
2016,11,284.8014,275,0.06,,,,
2016,12,407.1845,425,0.06,,,,
2016,13,444.5064,425,0.06,,,,
2016,14,337.9828,325,0.06,,,,
2016,15,180.2911,175,0.06,,,,
2016,16,82.5153,75,0.06,,,,
2016,17,23.2819,25,0.09,,,,
2016,18,0.6438,25,0.09,,,,
2016,19,0.0278,25,0.09,,,,
2016,20,0.0286,25,0.09,,,,
2016,21,0.0255,25,0.09,,,,
2016,22,0.0147,25,0.06,,,,
2016,23,0.0294,25,0.06,,,,
2016,0,0.0348,25,0.06,,,,
2016,1,0.034,25,0.06,,,,
2016,2,0.041,25,0.06,,,,
2016,3,0.044,25,0.06,,,,
2016,4,0.0572,25,0.06,,,,
2016,5,0.0487,25,0.06,,,,
2016,6,0.0541,25,0.06,,,,
2016,7,1.3777,25,0.06,,,,
2016,8,63.8685,75,0.06,,,,
2016,9,240.9316,225,0.06,,,,
2016,10,311.7619,325,0.06,,,,
2016,11,271.8514,275,0.06,,,,
2016,12,194.7502,175,0.06,,,,
2016,13,278.8215,275,0.06,,,,
2016,14,253.9415,275,0.06,,,,
2016,15,127.9367,125,0.06,,,,
2016,16,63.7226,75,0.06,,,,
2016,17,27.048,25,0.09,,,,
2016,18,0.8526,25,0.09,,,,
2016,19,0.0294,25,0.09,,,,
2016,20,0.0417,25,0.09,,,,
2016,21,0.0309,25,0.09,,,,
2016,22,0.0317,25,0.06,,,,
2016,23,0.0309,25,0.06,,,,
2016,0,0.0371,25,0.06,,,,
2016,1,0.0317,25,0.06,,,,
2016,2,0.0332,25,0.06,,,,
2016,3,0.024,25,0.06,,,,
2016,4,0.0286,25,0.06,,,,
2016,5,0.0363,25,0.06,,,,
2016,6,0.0232,25,0.06,,,,
2016,7,0.5145,25,0.06,,,,
2016,8,29.0262,25,0.06,,,,
2016,9,172.6363,175,0.06,,,,
2016,10,286.6077,275,0.06,,,,
2016,11,212.4512,225,0.06,,,,
2016,12,470.8554,475,0.06,,,,
2016,13,593.9113,575,0.06,,,,
2016,14,513.2072,525,0.06,,,,
2016,15,386.6142,375,0.06,,,,
2016,16,211.8651,225,0.06,,,,
